avg_travel_time,route,intersection_id,tollgate_id,time_window,start_time,date,time,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap
110.98,B-1,B,1,"[2016-09-14 09:40:00,2016-09-14 10:00:00)",2016-09-14 09:40:00,2016-09-14,09:40:00,2,30,1009,338.0,2.6,22.1,97.0,0.5,161.0,92.58,163.87,129.47,115.85,161.69,8,2,1,72.12396278951965,1,1,58
167.88,B-1,B,1,"[2016-09-14 10:00:00,2016-09-14 10:20:00)",2016-09-14 10:00:00,2016-09-14,10:00:00,2,31,1009,338.0,2.6,22.1,97.0,0.5,110.98,161.0,92.58,163.87,129.47,115.85,8,2,1,72.12396278951965,1,1,58
125.8,B-1,B,1,"[2016-09-14 10:20:00,2016-09-14 10:40:00)",2016-09-14 10:20:00,2016-09-14,10:20:00,2,32,1009,338.0,2.6,22.1,97.0,0.5,167.88,110.98,161.0,92.58,163.87,129.47,8,2,1,72.12396278951965,1,1,58
82.78,B-1,B,1,"[2016-09-14 10:40:00,2016-09-14 11:00:00)",2016-09-14 10:40:00,2016-09-14,10:40:00,2,33,1009,338.0,2.6,22.1,97.0,0.5,125.8,167.88,110.98,161.0,92.58,163.87,8,2,1,72.12396278951965,1,1,58
146.66,B-1,B,1,"[2016-09-14 11:00:00,2016-09-14 11:20:00)",2016-09-14 11:00:00,2016-09-14,11:00:00,2,34,1009,338.0,2.6,22.1,97.0,0.5,82.78,125.8,167.88,110.98,161.0,92.58,8,2,1,72.12396278951965,1,1,58
126.23,B-1,B,1,"[2016-09-14 11:20:00,2016-09-14 11:40:00)",2016-09-14 11:20:00,2016-09-14,11:20:00,2,35,1009,338.0,2.6,22.1,97.0,0.5,146.66,82.78,125.8,167.88,110.98,161.0,8,2,1,72.12396278951965,1,1,58
114.03,B-1,B,1,"[2016-09-14 11:40:00,2016-09-14 12:00:00)",2016-09-14 11:40:00,2016-09-14,11:40:00,2,36,1009,338.0,2.6,22.1,97.0,0.5,126.23,146.66,82.78,125.8,167.88,110.98,8,2,1,72.12396278951965,1,1,58
140.74,B-1,B,1,"[2016-09-14 12:00:00,2016-09-14 12:20:00)",2016-09-14 12:00:00,2016-09-14,12:00:00,2,37,1010,353.0,2.9,22.2,92.0,0.0,114.03,126.23,146.66,82.78,125.8,167.88,8,2,0,70.77630983859649,0,1,58
129.67,B-1,B,1,"[2016-09-14 12:20:00,2016-09-14 12:40:00)",2016-09-14 12:20:00,2016-09-14,12:20:00,2,38,1010,353.0,2.9,22.2,92.0,0.0,140.74,114.03,126.23,146.66,82.78,125.8,8,2,0,70.77630983859649,0,1,58
118.23,B-1,B,1,"[2016-09-14 12:40:00,2016-09-14 13:00:00)",2016-09-14 12:40:00,2016-09-14,12:40:00,2,39,1010,353.0,2.9,22.2,92.0,0.0,129.67,140.74,114.03,126.23,146.66,82.78,8,2,0,70.77630983859649,0,1,58
137.37,B-1,B,1,"[2016-09-14 13:00:00,2016-09-14 13:20:00)",2016-09-14 13:00:00,2016-09-14,13:00:00,2,40,1010,353.0,2.9,22.2,92.0,0.0,118.23,129.67,140.74,114.03,126.23,146.66,8,2,0,70.77630983859649,0,1,58
104.28,B-1,B,1,"[2016-09-14 13:20:00,2016-09-14 13:40:00)",2016-09-14 13:20:00,2016-09-14,13:20:00,2,41,1010,353.0,2.9,22.2,92.0,0.0,137.37,118.23,129.67,140.74,114.03,126.23,8,2,0,70.77630983859649,0,1,58
125.45,B-1,B,1,"[2016-09-14 13:40:00,2016-09-14 14:00:00)",2016-09-14 13:40:00,2016-09-14,13:40:00,2,42,1010,353.0,2.9,22.2,92.0,0.0,104.28,137.37,118.23,129.67,140.74,114.03,8,2,0,70.77630983859649,0,1,58
139.75,B-1,B,1,"[2016-09-14 14:00:00,2016-09-14 14:20:00)",2016-09-14 14:00:00,2016-09-14,14:00:00,2,43,1010,353.0,2.9,22.2,92.0,0.0,125.45,104.28,137.37,118.23,129.67,140.74,8,2,0,70.77630983859649,0,1,58
93.97,B-1,B,1,"[2016-09-14 14:20:00,2016-09-14 14:40:00)",2016-09-14 14:20:00,2016-09-14,14:20:00,2,44,1010,353.0,2.9,22.2,92.0,0.0,139.75,125.45,104.28,137.37,118.23,129.67,8,2,0,70.77630983859649,0,1,58
228.82,B-1,B,1,"[2016-09-14 14:40:00,2016-09-14 15:00:00)",2016-09-14 14:40:00,2016-09-14,14:40:00,2,45,1010,353.0,2.9,22.2,92.0,0.0,93.97,139.75,125.45,104.28,137.37,118.23,8,2,0,70.77630983859649,0,1,58
145.55,B-1,B,1,"[2016-09-14 15:00:00,2016-09-14 15:20:00)",2016-09-14 15:00:00,2016-09-14,15:00:00,2,46,1009,344.0,2.4,22.0,96.0,2.2,228.82,93.97,139.75,125.45,104.28,137.37,8,2,1,72.44988939130435,1,1,58
172.1,B-1,B,1,"[2016-09-14 15:20:00,2016-09-14 15:40:00)",2016-09-14 15:20:00,2016-09-14,15:20:00,2,47,1009,344.0,2.4,22.0,96.0,2.2,145.55,228.82,93.97,139.75,125.45,104.28,8,2,1,72.44988939130435,1,1,58
114.28,B-1,B,1,"[2016-09-14 15:40:00,2016-09-14 16:00:00)",2016-09-14 15:40:00,2016-09-14,15:40:00,2,48,1009,344.0,2.4,22.0,96.0,2.2,172.1,145.55,228.82,93.97,139.75,125.45,8,2,1,72.44988939130435,1,1,58
145.13,B-1,B,1,"[2016-09-14 16:00:00,2016-09-14 16:20:00)",2016-09-14 16:00:00,2016-09-14,16:00:00,2,49,1009,344.0,2.4,22.0,96.0,2.2,114.28,172.1,145.55,228.82,93.97,139.75,8,2,1,72.44988939130435,1,1,58
140.22,B-1,B,1,"[2016-09-14 16:20:00,2016-09-14 16:40:00)",2016-09-14 16:20:00,2016-09-14,16:20:00,2,50,1009,344.0,2.4,22.0,96.0,2.2,145.13,114.28,172.1,145.55,228.82,93.97,8,2,1,72.44988939130435,1,1,58
157.98,B-1,B,1,"[2016-09-14 16:40:00,2016-09-14 17:00:00)",2016-09-14 16:40:00,2016-09-14,16:40:00,2,51,1009,344.0,2.4,22.0,96.0,2.2,140.22,145.13,114.28,172.1,145.55,228.82,8,2,1,72.44988939130435,1,1,58
160.63,B-1,B,1,"[2016-09-14 17:00:00,2016-09-14 17:20:00)",2016-09-14 17:00:00,2016-09-14,17:00:00,2,52,1009,344.0,2.4,22.0,96.0,2.2,157.98,140.22,145.13,114.28,172.1,145.55,8,2,1,72.44988939130435,1,1,58
203.22,B-1,B,1,"[2016-09-14 17:20:00,2016-09-14 17:40:00)",2016-09-14 17:20:00,2016-09-14,17:20:00,2,53,1009,344.0,2.4,22.0,96.0,2.2,160.63,157.98,140.22,145.13,114.28,172.1,8,2,1,72.44988939130435,1,1,58
233.36,B-1,B,1,"[2016-09-14 19:00:00,2016-09-14 19:20:00)",2016-09-14 19:00:00,2016-09-14,19:00:00,2,58,1008,349.0,2.4,22.1,98.0,0.2,306.87,282.34,266.7,300.42,203.22,160.63,8,2,1,72.88067838951966,1,1,58
202.24,B-1,B,1,"[2016-09-14 19:20:00,2016-09-14 19:40:00)",2016-09-14 19:20:00,2016-09-14,19:20:00,2,59,1008,349.0,2.4,22.1,98.0,0.2,233.36,306.87,282.34,266.7,300.42,203.22,8,2,1,72.88067838951966,1,1,58
238.67,B-1,B,1,"[2016-09-14 19:40:00,2016-09-14 20:00:00)",2016-09-14 19:40:00,2016-09-14,19:40:00,2,60,1008,349.0,2.4,22.1,98.0,0.2,202.24,233.36,306.87,282.34,266.7,300.42,8,2,1,72.88067838951966,1,1,58
182.62,B-1,B,1,"[2016-09-14 20:00:00,2016-09-14 20:20:00)",2016-09-14 20:00:00,2016-09-14,20:00:00,2,61,1008,349.0,2.4,22.1,98.0,0.2,238.67,202.24,233.36,306.87,282.34,266.7,8,2,1,72.88067838951966,1,1,58
166.25,B-1,B,1,"[2016-09-14 20:20:00,2016-09-14 20:40:00)",2016-09-14 20:20:00,2016-09-14,20:20:00,2,62,1008,349.0,2.4,22.1,98.0,0.2,182.62,238.67,202.24,233.36,306.87,282.34,8,2,1,72.88067838951966,1,1,58
114.38,B-1,B,1,"[2016-09-14 20:40:00,2016-09-14 21:00:00)",2016-09-14 20:40:00,2016-09-14,20:40:00,2,63,1008,349.0,2.4,22.1,98.0,0.2,166.25,182.62,238.67,202.24,233.36,306.87,8,2,1,72.88067838951966,1,1,58
112.03,B-1,B,1,"[2016-09-14 21:00:00,2016-09-14 21:20:00)",2016-09-14 21:00:00,2016-09-14,21:00:00,2,64,1007,357.0,1.8,22.6,98.0,1.3,114.38,166.25,182.62,238.67,202.24,233.36,8,2,1,75.79143394285715,1,1,58
146.48,B-1,B,1,"[2016-09-15 10:00:00,2016-09-15 10:20:00)",2016-09-15 10:00:00,2016-09-15,10:00:00,3,31,1004,62.0,2.0,23.8,95.0,7.3,140.79,103.07,168.19,182.98,133.16,142.75,1,2,1,77.16299554716981,2,3,59
127.7,B-1,B,1,"[2016-09-15 10:20:00,2016-09-15 10:40:00)",2016-09-15 10:20:00,2016-09-15,10:20:00,3,32,1004,62.0,2.0,23.8,95.0,7.3,146.48,140.79,103.07,168.19,182.98,133.16,1,2,1,77.16299554716981,2,3,59
201.88,B-1,B,1,"[2016-09-15 10:40:00,2016-09-15 11:00:00)",2016-09-15 10:40:00,2016-09-15,10:40:00,3,33,1004,62.0,2.0,23.8,95.0,7.3,127.7,146.48,140.79,103.07,168.19,182.98,1,2,1,77.16299554716981,2,3,59
168.54,B-1,B,1,"[2016-09-15 11:20:00,2016-09-15 11:40:00)",2016-09-15 11:20:00,2016-09-15,11:20:00,3,35,1004,62.0,2.0,23.8,95.0,7.3,311.91,201.88,127.7,146.48,140.79,103.07,1,2,1,77.16299554716981,2,3,59
125.13,B-1,B,1,"[2016-09-15 11:40:00,2016-09-15 12:00:00)",2016-09-15 11:40:00,2016-09-15,11:40:00,3,36,1004,62.0,2.0,23.8,95.0,7.3,168.54,311.91,201.88,127.7,146.48,140.79,1,2,1,77.16299554716981,2,3,59
106.42,B-1,B,1,"[2016-09-15 12:00:00,2016-09-15 12:20:00)",2016-09-15 12:00:00,2016-09-15,12:00:00,3,37,1005,100.0,7.1,23.4,95.0,6.5,125.13,168.54,311.91,201.88,127.7,146.48,2,4,1,60.05353585185185,0,3,59
108.1,B-1,B,1,"[2016-09-15 12:20:00,2016-09-15 12:40:00)",2016-09-15 12:20:00,2016-09-15,12:20:00,3,38,1005,100.0,7.1,23.4,95.0,6.5,106.42,125.13,168.54,311.91,201.88,127.7,2,4,1,60.05353585185185,0,3,59
124.25,B-1,B,1,"[2016-09-15 12:40:00,2016-09-15 13:00:00)",2016-09-15 12:40:00,2016-09-15,12:40:00,3,39,1005,100.0,7.1,23.4,95.0,6.5,108.1,106.42,125.13,168.54,311.91,201.88,2,4,1,60.05353585185185,0,3,59
110.85,B-1,B,1,"[2016-09-15 13:00:00,2016-09-15 13:20:00)",2016-09-15 13:00:00,2016-09-15,13:00:00,3,40,1005,100.0,7.1,23.4,95.0,6.5,124.25,108.1,106.42,125.13,168.54,311.91,2,4,1,60.05353585185185,0,3,59
117.83,B-1,B,1,"[2016-09-15 13:20:00,2016-09-15 13:40:00)",2016-09-15 13:20:00,2016-09-15,13:20:00,3,41,1005,100.0,7.1,23.4,95.0,6.5,110.85,124.25,108.1,106.42,125.13,168.54,2,4,1,60.05353585185185,0,3,59
118.78,B-1,B,1,"[2016-09-15 13:40:00,2016-09-15 14:00:00)",2016-09-15 13:40:00,2016-09-15,13:40:00,3,42,1005,100.0,7.1,23.4,95.0,6.5,117.83,110.85,124.25,108.1,106.42,125.13,2,4,1,60.05353585185185,0,3,59
99.37,B-1,B,1,"[2016-09-15 14:00:00,2016-09-15 14:20:00)",2016-09-15 14:00:00,2016-09-15,14:00:00,3,43,1005,100.0,7.1,23.4,95.0,6.5,118.78,117.83,110.85,124.25,108.1,106.42,2,4,1,60.05353585185185,0,3,59
148.95,B-1,B,1,"[2016-09-15 14:20:00,2016-09-15 14:40:00)",2016-09-15 14:20:00,2016-09-15,14:20:00,3,44,1005,100.0,7.1,23.4,95.0,6.5,99.37,118.78,117.83,110.85,124.25,108.1,2,4,1,60.05353585185185,0,3,59
160.49,B-1,B,1,"[2016-09-15 14:40:00,2016-09-15 15:00:00)",2016-09-15 14:40:00,2016-09-15,14:40:00,3,45,1005,100.0,7.1,23.4,95.0,6.5,148.95,99.37,118.78,117.83,110.85,124.25,2,4,1,60.05353585185185,0,3,59
181.94,B-1,B,1,"[2016-09-15 15:00:00,2016-09-15 15:20:00)",2016-09-15 15:00:00,2016-09-15,15:00:00,3,46,1004,94.0,4.1,22.8,95.0,1.8,160.49,148.95,99.37,118.78,117.83,110.85,2,3,1,68.4701135855856,0,3,59
159.83,B-1,B,1,"[2016-09-15 15:20:00,2016-09-15 15:40:00)",2016-09-15 15:20:00,2016-09-15,15:20:00,3,47,1004,94.0,4.1,22.8,95.0,1.8,181.94,160.49,148.95,99.37,118.78,117.83,2,3,1,68.4701135855856,0,3,59
123.88,B-1,B,1,"[2016-09-16 11:40:00,2016-09-16 12:00:00)",2016-09-16 11:40:00,2016-09-16,11:40:00,4,36,1000,224.0,2.8,25.1,92.0,0.1,101.85,122.24,127.55,162.0,118.4,134.04,5,2,1,76.78902153165829,2,3,60
89.46,B-1,B,1,"[2016-09-16 12:00:00,2016-09-16 12:20:00)",2016-09-16 12:00:00,2016-09-16,12:00:00,4,37,1002,337.0,2.6,24.8,92.0,0.0,123.88,101.85,122.24,127.55,162.0,118.4,7,2,0,76.83901395643565,2,3,60
152.47,B-1,B,1,"[2016-09-16 12:20:00,2016-09-16 12:40:00)",2016-09-16 12:20:00,2016-09-16,12:20:00,4,38,1002,337.0,2.6,24.8,92.0,0.0,89.46,123.88,101.85,122.24,127.55,162.0,7,2,0,76.83901395643565,2,3,60
79.81,B-1,B,1,"[2016-09-16 12:40:00,2016-09-16 13:00:00)",2016-09-16 12:40:00,2016-09-16,12:40:00,4,39,1002,337.0,2.6,24.8,92.0,0.0,152.47,89.46,123.88,101.85,122.24,127.55,7,2,0,76.83901395643565,2,3,60
113.88,B-1,B,1,"[2016-09-16 13:00:00,2016-09-16 13:20:00)",2016-09-16 13:00:00,2016-09-16,13:00:00,4,40,1002,337.0,2.6,24.8,92.0,0.0,79.81,152.47,89.46,123.88,101.85,122.24,7,2,0,76.83901395643565,2,3,60
118.03,B-1,B,1,"[2016-09-16 13:20:00,2016-09-16 13:40:00)",2016-09-16 13:20:00,2016-09-16,13:20:00,4,41,1002,337.0,2.6,24.8,92.0,0.0,113.88,79.81,152.47,89.46,123.88,101.85,7,2,0,76.83901395643565,2,3,60
119.09,B-1,B,1,"[2016-09-16 13:40:00,2016-09-16 14:00:00)",2016-09-16 13:40:00,2016-09-16,13:40:00,4,42,1002,337.0,2.6,24.8,92.0,0.0,118.03,113.88,79.81,152.47,89.46,123.88,7,2,0,76.83901395643565,2,3,60
117.07,B-1,B,1,"[2016-09-16 14:00:00,2016-09-16 14:20:00)",2016-09-16 14:00:00,2016-09-16,14:00:00,4,43,1002,337.0,2.6,24.8,92.0,0.0,119.09,118.03,113.88,79.81,152.47,89.46,7,2,0,76.83901395643565,2,3,60
140.04,B-1,B,1,"[2016-09-16 14:20:00,2016-09-16 14:40:00)",2016-09-16 14:20:00,2016-09-16,14:20:00,4,44,1002,337.0,2.6,24.8,92.0,0.0,117.07,119.09,118.03,113.88,79.81,152.47,7,2,0,76.83901395643565,2,3,60
152.73,B-1,B,1,"[2016-09-16 14:40:00,2016-09-16 15:00:00)",2016-09-16 14:40:00,2016-09-16,14:40:00,4,45,1002,337.0,2.6,24.8,92.0,0.0,140.04,117.07,119.09,118.03,113.88,79.81,7,2,0,76.83901395643565,2,3,60
154.27,B-1,B,1,"[2016-09-16 15:00:00,2016-09-16 15:20:00)",2016-09-16 15:00:00,2016-09-16,15:00:00,4,46,1003,349.0,1.9,24.2,89.0,0.0,152.73,140.04,117.07,119.09,118.03,113.88,8,2,0,77.52678480000002,2,3,60
140.26,B-1,B,1,"[2016-09-16 15:20:00,2016-09-16 15:40:00)",2016-09-16 15:20:00,2016-09-16,15:20:00,4,47,1003,349.0,1.9,24.2,89.0,0.0,154.27,152.73,140.04,117.07,119.09,118.03,8,2,0,77.52678480000002,2,3,60
123.78,B-1,B,1,"[2016-09-16 15:40:00,2016-09-16 16:00:00)",2016-09-16 15:40:00,2016-09-16,15:40:00,4,48,1003,349.0,1.9,24.2,89.0,0.0,140.26,154.27,152.73,140.04,117.07,119.09,8,2,0,77.52678480000002,2,3,60
126.9,B-1,B,1,"[2016-09-17 08:20:00,2016-09-17 08:40:00)",2016-09-17 08:20:00,2016-09-17,08:20:00,5,26,1005,348.0,5.0,27.6,64.0,0.0,178.51,74.34,125.81,116.02,154.28,89.29,8,3,0,70.85078083678162,0,3,61
125.87,B-1,B,1,"[2016-09-17 08:40:00,2016-09-17 09:00:00)",2016-09-17 08:40:00,2016-09-17,08:40:00,5,27,1005,348.0,5.0,27.6,64.0,0.0,126.9,178.51,74.34,125.81,116.02,154.28,8,3,0,70.85078083678162,0,3,61
138.22,B-1,B,1,"[2016-09-17 09:00:00,2016-09-17 09:20:00)",2016-09-17 09:00:00,2016-09-17,09:00:00,5,28,1005,350.0,4.1,26.3,71.0,0.0,125.87,126.9,178.51,74.34,125.81,116.02,8,3,0,72.22044196577541,1,3,61
114.85,B-1,B,1,"[2016-09-17 09:20:00,2016-09-17 09:40:00)",2016-09-17 09:20:00,2016-09-17,09:20:00,5,29,1005,350.0,4.1,26.3,71.0,0.0,138.22,125.87,126.9,178.51,74.34,125.81,8,3,0,72.22044196577541,1,3,61
121.82,B-1,B,1,"[2016-09-17 09:40:00,2016-09-17 10:00:00)",2016-09-17 09:40:00,2016-09-17,09:40:00,5,30,1005,350.0,4.1,26.3,71.0,0.0,114.85,138.22,125.87,126.9,178.51,74.34,8,3,0,72.22044196577541,1,3,61
118.4,B-1,B,1,"[2016-09-17 10:00:00,2016-09-17 10:20:00)",2016-09-17 10:00:00,2016-09-17,10:00:00,5,31,1005,350.0,4.1,26.3,71.0,0.0,121.82,114.85,138.22,125.87,126.9,178.51,8,3,0,72.22044196577541,1,3,61
142.28,B-1,B,1,"[2016-09-17 10:20:00,2016-09-17 10:40:00)",2016-09-17 10:20:00,2016-09-17,10:20:00,5,32,1005,350.0,4.1,26.3,71.0,0.0,118.4,121.82,114.85,138.22,125.87,126.9,8,3,0,72.22044196577541,1,3,61
100.25,B-1,B,1,"[2016-09-17 10:40:00,2016-09-17 11:00:00)",2016-09-17 10:40:00,2016-09-17,10:40:00,5,33,1005,350.0,4.1,26.3,71.0,0.0,142.28,118.4,121.82,114.85,138.22,125.87,8,3,0,72.22044196577541,1,3,61
119.88,B-1,B,1,"[2016-09-17 11:00:00,2016-09-17 11:20:00)",2016-09-17 11:00:00,2016-09-17,11:00:00,5,34,1005,350.0,4.1,26.3,71.0,0.0,100.25,142.28,118.4,121.82,114.85,138.22,8,3,0,72.22044196577541,1,3,61
97.2,B-1,B,1,"[2016-09-17 11:20:00,2016-09-17 11:40:00)",2016-09-17 11:20:00,2016-09-17,11:20:00,5,35,1005,350.0,4.1,26.3,71.0,0.0,119.88,100.25,142.28,118.4,121.82,114.85,8,3,0,72.22044196577541,1,3,61
127.27,B-1,B,1,"[2016-09-17 11:40:00,2016-09-17 12:00:00)",2016-09-17 11:40:00,2016-09-17,11:40:00,5,36,1005,350.0,4.1,26.3,71.0,0.0,97.2,119.88,100.25,142.28,118.4,121.82,8,3,0,72.22044196577541,1,3,61
108.56,B-1,B,1,"[2016-09-17 12:00:00,2016-09-17 12:20:00)",2016-09-17 12:00:00,2016-09-17,12:00:00,5,37,1006,358.0,2.2,25.2,75.0,0.0,127.27,97.2,119.88,100.25,142.28,118.4,8,2,0,76.72997365656566,2,3,61
140.3,B-1,B,1,"[2016-09-17 12:20:00,2016-09-17 12:40:00)",2016-09-17 12:20:00,2016-09-17,12:20:00,5,38,1006,358.0,2.2,25.2,75.0,0.0,108.56,127.27,97.2,119.88,100.25,142.28,8,2,0,76.72997365656566,2,3,61
161.9,B-1,B,1,"[2016-09-17 12:40:00,2016-09-17 13:00:00)",2016-09-17 12:40:00,2016-09-17,12:40:00,5,39,1006,358.0,2.2,25.2,75.0,0.0,140.3,108.56,127.27,97.2,119.88,100.25,8,2,0,76.72997365656566,2,3,61
145.94,B-1,B,1,"[2016-09-17 13:00:00,2016-09-17 13:20:00)",2016-09-17 13:00:00,2016-09-17,13:00:00,5,40,1006,358.0,2.2,25.2,75.0,0.0,161.9,140.3,108.56,127.27,97.2,119.88,8,2,0,76.72997365656566,2,3,61
151.91,B-1,B,1,"[2016-09-17 13:20:00,2016-09-17 13:40:00)",2016-09-17 13:20:00,2016-09-17,13:20:00,5,41,1006,358.0,2.2,25.2,75.0,0.0,145.94,161.9,140.3,108.56,127.27,97.2,8,2,0,76.72997365656566,2,3,61
168.86,B-1,B,1,"[2016-09-17 13:40:00,2016-09-17 14:00:00)",2016-09-17 13:40:00,2016-09-17,13:40:00,5,42,1006,358.0,2.2,25.2,75.0,0.0,151.91,145.94,161.9,140.3,108.56,127.27,8,2,0,76.72997365656566,2,3,61
173.37,B-1,B,1,"[2016-09-17 14:00:00,2016-09-17 14:20:00)",2016-09-17 14:00:00,2016-09-17,14:00:00,5,43,1006,358.0,2.2,25.2,75.0,0.0,168.86,151.91,145.94,161.9,140.3,108.56,8,2,0,76.72997365656566,2,3,61
182.37,B-1,B,1,"[2016-09-17 14:20:00,2016-09-17 14:40:00)",2016-09-17 14:20:00,2016-09-17,14:20:00,5,44,1006,358.0,2.2,25.2,75.0,0.0,173.37,168.86,151.91,145.94,161.9,140.3,8,2,0,76.72997365656566,2,3,61
158.56,B-1,B,1,"[2016-09-17 14:40:00,2016-09-17 15:00:00)",2016-09-17 14:40:00,2016-09-17,14:40:00,5,45,1006,358.0,2.2,25.2,75.0,0.0,182.37,173.37,168.86,151.91,145.94,161.9,8,2,0,76.72997365656566,2,3,61
208.17,B-1,B,1,"[2016-09-17 15:00:00,2016-09-17 15:20:00)",2016-09-17 15:00:00,2016-09-17,15:00:00,5,46,1007,22.0,3.9,24.4,78.0,0.0,158.56,182.37,173.37,168.86,151.91,145.94,8,3,0,70.14167916116504,0,3,61
170.08,B-1,B,1,"[2016-09-17 15:20:00,2016-09-17 15:40:00)",2016-09-17 15:20:00,2016-09-17,15:20:00,5,47,1007,22.0,3.9,24.4,78.0,0.0,208.17,158.56,182.37,173.37,168.86,151.91,8,3,0,70.14167916116504,0,3,61
155.85,B-1,B,1,"[2016-09-17 15:40:00,2016-09-17 16:00:00)",2016-09-17 15:40:00,2016-09-17,15:40:00,5,48,1007,22.0,3.9,24.4,78.0,0.0,170.08,208.17,158.56,182.37,173.37,168.86,8,3,0,70.14167916116504,0,3,61
117.86,B-1,B,1,"[2016-09-17 16:00:00,2016-09-17 16:20:00)",2016-09-17 16:00:00,2016-09-17,16:00:00,5,49,1007,22.0,3.9,24.4,78.0,0.0,155.85,170.08,208.17,158.56,182.37,173.37,8,3,0,70.14167916116504,0,3,61
108.32,B-1,B,1,"[2016-09-17 16:20:00,2016-09-17 16:40:00)",2016-09-17 16:20:00,2016-09-17,16:20:00,5,50,1007,22.0,3.9,24.4,78.0,0.0,117.86,155.85,170.08,208.17,158.56,182.37,8,3,0,70.14167916116504,0,3,61
118.95,B-1,B,1,"[2016-09-17 16:40:00,2016-09-17 17:00:00)",2016-09-17 16:40:00,2016-09-17,16:40:00,5,51,1007,22.0,3.9,24.4,78.0,0.0,108.32,117.86,155.85,170.08,208.17,158.56,8,3,0,70.14167916116504,0,3,61
168.14,B-1,B,1,"[2016-09-17 17:00:00,2016-09-17 17:20:00)",2016-09-17 17:00:00,2016-09-17,17:00:00,5,52,1007,22.0,3.9,24.4,78.0,0.0,118.95,108.32,117.86,155.85,170.08,208.17,8,3,0,70.14167916116504,0,3,61
130.59,B-1,B,1,"[2016-09-17 17:20:00,2016-09-17 17:40:00)",2016-09-17 17:20:00,2016-09-17,17:20:00,5,53,1007,22.0,3.9,24.4,78.0,0.0,168.14,118.95,108.32,117.86,155.85,170.08,8,3,0,70.14167916116504,0,3,61
127.69,B-1,B,1,"[2016-09-17 17:40:00,2016-09-17 18:00:00)",2016-09-17 17:40:00,2016-09-17,17:40:00,5,54,1007,22.0,3.9,24.4,78.0,0.0,130.59,168.14,118.95,108.32,117.86,155.85,8,3,0,70.14167916116504,0,3,61
112.69,B-1,B,1,"[2016-09-17 18:00:00,2016-09-17 18:20:00)",2016-09-17 18:00:00,2016-09-17,18:00:00,5,55,1006,355.0,3.7,23.1,84.0,0.0,127.69,130.59,168.14,118.95,108.32,117.86,8,3,0,69.01784570593608,0,3,61
117.95,B-1,B,1,"[2016-09-17 18:20:00,2016-09-17 18:40:00)",2016-09-17 18:20:00,2016-09-17,18:20:00,5,56,1006,355.0,3.7,23.1,84.0,0.0,112.69,127.69,130.59,168.14,118.95,108.32,8,3,0,69.01784570593608,0,3,61
156.86,B-1,B,1,"[2016-09-17 18:40:00,2016-09-17 19:00:00)",2016-09-17 18:40:00,2016-09-17,18:40:00,5,57,1006,355.0,3.7,23.1,84.0,0.0,117.95,112.69,127.69,130.59,168.14,118.95,8,3,0,69.01784570593608,0,3,61
144.05,B-1,B,1,"[2016-09-17 19:00:00,2016-09-17 19:20:00)",2016-09-17 19:00:00,2016-09-17,19:00:00,5,58,1006,355.0,3.7,23.1,84.0,0.0,156.86,117.95,112.69,127.69,130.59,168.14,8,3,0,69.01784570593608,0,3,61
107.64,B-1,B,1,"[2016-09-17 19:20:00,2016-09-17 19:40:00)",2016-09-17 19:20:00,2016-09-17,19:20:00,5,59,1006,355.0,3.7,23.1,84.0,0.0,144.05,156.86,117.95,112.69,127.69,130.59,8,3,0,69.01784570593608,0,3,61
132.89,B-1,B,1,"[2016-09-17 19:40:00,2016-09-17 20:00:00)",2016-09-17 19:40:00,2016-09-17,19:40:00,5,60,1006,355.0,3.7,23.1,84.0,0.0,107.64,144.05,156.86,117.95,112.69,127.69,8,3,0,69.01784570593608,0,3,61
120.85,B-1,B,1,"[2016-09-18 12:40:00,2016-09-18 13:00:00)",2016-09-18 12:40:00,2016-09-18,12:40:00,6,39,1006,7.0,4.6,25.5,64.0,0.0,123.03,100.17,84.54,113.27,98.39,97.75,8,3,0,68.20197866666668,0,2,62
96.15,B-1,B,1,"[2016-09-18 13:00:00,2016-09-18 13:20:00)",2016-09-18 13:00:00,2016-09-18,13:00:00,6,40,1006,7.0,4.6,25.5,64.0,0.0,120.85,123.03,100.17,84.54,113.27,98.39,8,3,0,68.20197866666668,0,2,62
111.53,B-1,B,1,"[2016-09-18 13:20:00,2016-09-18 13:40:00)",2016-09-18 13:20:00,2016-09-18,13:20:00,6,41,1006,7.0,4.6,25.5,64.0,0.0,96.15,120.85,123.03,100.17,84.54,113.27,8,3,0,68.20197866666668,0,2,62
136.17,B-1,B,1,"[2016-09-18 13:40:00,2016-09-18 14:00:00)",2016-09-18 13:40:00,2016-09-18,13:40:00,6,42,1006,7.0,4.6,25.5,64.0,0.0,111.53,96.15,120.85,123.03,100.17,84.54,8,3,0,68.20197866666668,0,2,62
114.82,B-1,B,1,"[2016-09-18 14:00:00,2016-09-18 14:20:00)",2016-09-18 14:00:00,2016-09-18,14:00:00,6,43,1006,7.0,4.6,25.5,64.0,0.0,136.17,111.53,96.15,120.85,123.03,100.17,8,3,0,68.20197866666668,0,2,62
