"tollgate_id","time_window","direction"
"1","[2016-10-05 03:00:00,2016-10-05 03:20:00)","0"
"1","[2016-10-05 03:00:00,2016-10-05 03:20:00)","1"
"2","[2016-10-05 03:00:00,2016-10-05 03:20:00)","0"
"3","[2016-10-05 03:00:00,2016-10-05 03:20:00)","0"
"3","[2016-10-05 03:00:00,2016-10-05 03:20:00)","1"
"1","[2016-10-05 03:20:00,2016-10-05 03:40:00)","0"
"1","[2016-10-05 03:20:00,2016-10-05 03:40:00)","1"
"2","[2016-10-05 03:20:00,2016-10-05 03:40:00)","0"
"3","[2016-10-05 03:20:00,2016-10-05 03:40:00)","0"
"3","[2016-10-05 03:20:00,2016-10-05 03:40:00)","1"
"1","[2016-10-05 03:40:00,2016-10-05 04:00:00)","0"
"1","[2016-10-05 03:40:00,2016-10-05 04:00:00)","1"
"2","[2016-10-05 03:40:00,2016-10-05 04:00:00)","0"
"3","[2016-10-05 03:40:00,2016-10-05 04:00:00)","0"
"3","[2016-10-05 03:40:00,2016-10-05 04:00:00)","1"
"1","[2016-10-05 04:00:00,2016-10-05 04:20:00)","0"
"1","[2016-10-05 04:00:00,2016-10-05 04:20:00)","1"
"2","[2016-10-05 04:00:00,2016-10-05 04:20:00)","0"
"3","[2016-10-05 04:00:00,2016-10-05 04:20:00)","0"
"3","[2016-10-05 04:00:00,2016-10-05 04:20:00)","1"
"1","[2016-10-05 04:20:00,2016-10-05 04:40:00)","0"
"1","[2016-10-05 04:20:00,2016-10-05 04:40:00)","1"
"2","[2016-10-05 04:20:00,2016-10-05 04:40:00)","0"
"3","[2016-10-05 04:20:00,2016-10-05 04:40:00)","0"
"3","[2016-10-05 04:20:00,2016-10-05 04:40:00)","1"
"1","[2016-10-05 04:40:00,2016-10-05 05:00:00)","0"
"1","[2016-10-05 04:40:00,2016-10-05 05:00:00)","1"
"2","[2016-10-05 04:40:00,2016-10-05 05:00:00)","0"
"3","[2016-10-05 04:40:00,2016-10-05 05:00:00)","0"
"3","[2016-10-05 04:40:00,2016-10-05 05:00:00)","1"
"1","[2016-10-05 05:00:00,2016-10-05 05:20:00)","0"
"1","[2016-10-05 05:00:00,2016-10-05 05:20:00)","1"
"2","[2016-10-05 05:00:00,2016-10-05 05:20:00)","0"
"3","[2016-10-05 05:00:00,2016-10-05 05:20:00)","0"
"3","[2016-10-05 05:00:00,2016-10-05 05:20:00)","1"
"1","[2016-10-05 05:20:00,2016-10-05 05:40:00)","0"
"1","[2016-10-05 05:20:00,2016-10-05 05:40:00)","1"
"2","[2016-10-05 05:20:00,2016-10-05 05:40:00)","0"
"3","[2016-10-05 05:20:00,2016-10-05 05:40:00)","0"
"3","[2016-10-05 05:20:00,2016-10-05 05:40:00)","1"
"1","[2016-10-05 05:40:00,2016-10-05 06:00:00)","0"
"1","[2016-10-05 05:40:00,2016-10-05 06:00:00)","1"
"2","[2016-10-05 05:40:00,2016-10-05 06:00:00)","0"
"3","[2016-10-05 05:40:00,2016-10-05 06:00:00)","0"
"3","[2016-10-05 05:40:00,2016-10-05 06:00:00)","1"
"1","[2016-10-05 06:00:00,2016-10-05 06:20:00)","0"
"1","[2016-10-05 06:00:00,2016-10-05 06:20:00)","1"
"2","[2016-10-05 06:00:00,2016-10-05 06:20:00)","0"
"3","[2016-10-05 06:00:00,2016-10-05 06:20:00)","0"
"3","[2016-10-05 06:00:00,2016-10-05 06:20:00)","1"
"1","[2016-10-05 06:20:00,2016-10-05 06:40:00)","0"
"1","[2016-10-05 06:20:00,2016-10-05 06:40:00)","1"
"2","[2016-10-05 06:20:00,2016-10-05 06:40:00)","0"
"3","[2016-10-05 06:20:00,2016-10-05 06:40:00)","0"
"3","[2016-10-05 06:20:00,2016-10-05 06:40:00)","1"
"1","[2016-10-05 06:40:00,2016-10-05 07:00:00)","0"
"1","[2016-10-05 06:40:00,2016-10-05 07:00:00)","1"
"2","[2016-10-05 06:40:00,2016-10-05 07:00:00)","0"
"3","[2016-10-05 06:40:00,2016-10-05 07:00:00)","0"
"3","[2016-10-05 06:40:00,2016-10-05 07:00:00)","1"
"1","[2016-10-05 07:00:00,2016-10-05 07:20:00)","0"
"1","[2016-10-05 07:00:00,2016-10-05 07:20:00)","1"
"2","[2016-10-05 07:00:00,2016-10-05 07:20:00)","0"
"3","[2016-10-05 07:00:00,2016-10-05 07:20:00)","0"
"3","[2016-10-05 07:00:00,2016-10-05 07:20:00)","1"
"1","[2016-10-05 07:20:00,2016-10-05 07:40:00)","0"
"1","[2016-10-05 07:20:00,2016-10-05 07:40:00)","1"
"2","[2016-10-05 07:20:00,2016-10-05 07:40:00)","0"
"3","[2016-10-05 07:20:00,2016-10-05 07:40:00)","0"
"3","[2016-10-05 07:20:00,2016-10-05 07:40:00)","1"
"1","[2016-10-05 07:40:00,2016-10-05 08:00:00)","0"
"1","[2016-10-05 07:40:00,2016-10-05 08:00:00)","1"
"2","[2016-10-05 07:40:00,2016-10-05 08:00:00)","0"
"3","[2016-10-05 07:40:00,2016-10-05 08:00:00)","0"
"3","[2016-10-05 07:40:00,2016-10-05 08:00:00)","1"
"1","[2016-10-05 08:00:00,2016-10-05 08:20:00)","0"
"1","[2016-10-05 08:00:00,2016-10-05 08:20:00)","1"
"2","[2016-10-05 08:00:00,2016-10-05 08:20:00)","0"
"3","[2016-10-05 08:00:00,2016-10-05 08:20:00)","0"
"3","[2016-10-05 08:00:00,2016-10-05 08:20:00)","1"
"1","[2016-10-05 08:20:00,2016-10-05 08:40:00)","0"
"1","[2016-10-05 08:20:00,2016-10-05 08:40:00)","1"
"2","[2016-10-05 08:20:00,2016-10-05 08:40:00)","0"
"3","[2016-10-05 08:20:00,2016-10-05 08:40:00)","0"
"3","[2016-10-05 08:20:00,2016-10-05 08:40:00)","1"
"1","[2016-10-05 08:40:00,2016-10-05 09:00:00)","0"
"1","[2016-10-05 08:40:00,2016-10-05 09:00:00)","1"
"2","[2016-10-05 08:40:00,2016-10-05 09:00:00)","0"
"3","[2016-10-05 08:40:00,2016-10-05 09:00:00)","0"
"3","[2016-10-05 08:40:00,2016-10-05 09:00:00)","1"
"1","[2016-10-05 09:00:00,2016-10-05 09:20:00)","0"
"1","[2016-10-05 09:00:00,2016-10-05 09:20:00)","1"
"2","[2016-10-05 09:00:00,2016-10-05 09:20:00)","0"
"3","[2016-10-05 09:00:00,2016-10-05 09:20:00)","0"
"3","[2016-10-05 09:00:00,2016-10-05 09:20:00)","1"
"1","[2016-10-05 09:20:00,2016-10-05 09:40:00)","0"
"1","[2016-10-05 09:20:00,2016-10-05 09:40:00)","1"
"2","[2016-10-05 09:20:00,2016-10-05 09:40:00)","0"
"3","[2016-10-05 09:20:00,2016-10-05 09:40:00)","0"
"3","[2016-10-05 09:20:00,2016-10-05 09:40:00)","1"
"1","[2016-10-05 09:40:00,2016-10-05 10:00:00)","0"
"1","[2016-10-05 09:40:00,2016-10-05 10:00:00)","1"
"2","[2016-10-05 09:40:00,2016-10-05 10:00:00)","0"
"3","[2016-10-05 09:40:00,2016-10-05 10:00:00)","0"
"3","[2016-10-05 09:40:00,2016-10-05 10:00:00)","1"
"1","[2016-10-05 10:00:00,2016-10-05 10:20:00)","0"
"1","[2016-10-05 10:00:00,2016-10-05 10:20:00)","1"
"2","[2016-10-05 10:00:00,2016-10-05 10:20:00)","0"
"3","[2016-10-05 10:00:00,2016-10-05 10:20:00)","0"
"3","[2016-10-05 10:00:00,2016-10-05 10:20:00)","1"
"1","[2016-10-05 10:20:00,2016-10-05 10:40:00)","0"
"1","[2016-10-05 10:20:00,2016-10-05 10:40:00)","1"
"2","[2016-10-05 10:20:00,2016-10-05 10:40:00)","0"
"3","[2016-10-05 10:20:00,2016-10-05 10:40:00)","0"
"3","[2016-10-05 10:20:00,2016-10-05 10:40:00)","1"
"1","[2016-10-05 10:40:00,2016-10-05 11:00:00)","0"
"1","[2016-10-05 10:40:00,2016-10-05 11:00:00)","1"
"2","[2016-10-05 10:40:00,2016-10-05 11:00:00)","0"
"3","[2016-10-05 10:40:00,2016-10-05 11:00:00)","0"
"3","[2016-10-05 10:40:00,2016-10-05 11:00:00)","1"
"1","[2016-10-05 11:00:00,2016-10-05 11:20:00)","0"
"1","[2016-10-05 11:00:00,2016-10-05 11:20:00)","1"
"2","[2016-10-05 11:00:00,2016-10-05 11:20:00)","0"
"3","[2016-10-05 11:00:00,2016-10-05 11:20:00)","0"
"3","[2016-10-05 11:00:00,2016-10-05 11:20:00)","1"
"1","[2016-10-05 11:20:00,2016-10-05 11:40:00)","0"
"1","[2016-10-05 11:20:00,2016-10-05 11:40:00)","1"
"2","[2016-10-05 11:20:00,2016-10-05 11:40:00)","0"
"3","[2016-10-05 11:20:00,2016-10-05 11:40:00)","0"
"3","[2016-10-05 11:20:00,2016-10-05 11:40:00)","1"
"1","[2016-10-05 11:40:00,2016-10-05 12:00:00)","0"
"1","[2016-10-05 11:40:00,2016-10-05 12:00:00)","1"
"2","[2016-10-05 11:40:00,2016-10-05 12:00:00)","0"
"3","[2016-10-05 11:40:00,2016-10-05 12:00:00)","0"
"3","[2016-10-05 11:40:00,2016-10-05 12:00:00)","1"
"1","[2016-10-05 12:00:00,2016-10-05 12:20:00)","0"
"1","[2016-10-05 12:00:00,2016-10-05 12:20:00)","1"
"2","[2016-10-05 12:00:00,2016-10-05 12:20:00)","0"
"3","[2016-10-05 12:00:00,2016-10-05 12:20:00)","0"
"3","[2016-10-05 12:00:00,2016-10-05 12:20:00)","1"
"1","[2016-10-05 12:20:00,2016-10-05 12:40:00)","0"
"1","[2016-10-05 12:20:00,2016-10-05 12:40:00)","1"
"2","[2016-10-05 12:20:00,2016-10-05 12:40:00)","0"
"3","[2016-10-05 12:20:00,2016-10-05 12:40:00)","0"
"3","[2016-10-05 12:20:00,2016-10-05 12:40:00)","1"
"1","[2016-10-05 12:40:00,2016-10-05 13:00:00)","0"
"1","[2016-10-05 12:40:00,2016-10-05 13:00:00)","1"
"2","[2016-10-05 12:40:00,2016-10-05 13:00:00)","0"
"3","[2016-10-05 12:40:00,2016-10-05 13:00:00)","0"
"3","[2016-10-05 12:40:00,2016-10-05 13:00:00)","1"
"1","[2016-10-05 13:00:00,2016-10-05 13:20:00)","0"
"1","[2016-10-05 13:00:00,2016-10-05 13:20:00)","1"
"2","[2016-10-05 13:00:00,2016-10-05 13:20:00)","0"
"3","[2016-10-05 13:00:00,2016-10-05 13:20:00)","0"
"3","[2016-10-05 13:00:00,2016-10-05 13:20:00)","1"
"1","[2016-10-05 13:20:00,2016-10-05 13:40:00)","0"
"1","[2016-10-05 13:20:00,2016-10-05 13:40:00)","1"
"2","[2016-10-05 13:20:00,2016-10-05 13:40:00)","0"
"3","[2016-10-05 13:20:00,2016-10-05 13:40:00)","0"
"3","[2016-10-05 13:20:00,2016-10-05 13:40:00)","1"
"1","[2016-10-05 13:40:00,2016-10-05 14:00:00)","0"
"1","[2016-10-05 13:40:00,2016-10-05 14:00:00)","1"
"2","[2016-10-05 13:40:00,2016-10-05 14:00:00)","0"
"3","[2016-10-05 13:40:00,2016-10-05 14:00:00)","0"
"3","[2016-10-05 13:40:00,2016-10-05 14:00:00)","1"
"1","[2016-10-05 14:00:00,2016-10-05 14:20:00)","0"
"1","[2016-10-05 14:00:00,2016-10-05 14:20:00)","1"
"2","[2016-10-05 14:00:00,2016-10-05 14:20:00)","0"
"3","[2016-10-05 14:00:00,2016-10-05 14:20:00)","0"
"3","[2016-10-05 14:00:00,2016-10-05 14:20:00)","1"
"1","[2016-10-05 14:20:00,2016-10-05 14:40:00)","0"
"1","[2016-10-05 14:20:00,2016-10-05 14:40:00)","1"
"2","[2016-10-05 14:20:00,2016-10-05 14:40:00)","0"
"3","[2016-10-05 14:20:00,2016-10-05 14:40:00)","0"
"3","[2016-10-05 14:20:00,2016-10-05 14:40:00)","1"
"1","[2016-10-05 14:40:00,2016-10-05 15:00:00)","0"
"1","[2016-10-05 14:40:00,2016-10-05 15:00:00)","1"
"2","[2016-10-05 14:40:00,2016-10-05 15:00:00)","0"
"3","[2016-10-05 14:40:00,2016-10-05 15:00:00)","0"
"3","[2016-10-05 14:40:00,2016-10-05 15:00:00)","1"
"1","[2016-10-05 15:00:00,2016-10-05 15:20:00)","0"
"1","[2016-10-05 15:00:00,2016-10-05 15:20:00)","1"
"2","[2016-10-05 15:00:00,2016-10-05 15:20:00)","0"
"3","[2016-10-05 15:00:00,2016-10-05 15:20:00)","0"
"3","[2016-10-05 15:00:00,2016-10-05 15:20:00)","1"
"1","[2016-10-05 15:20:00,2016-10-05 15:40:00)","0"
"1","[2016-10-05 15:20:00,2016-10-05 15:40:00)","1"
"2","[2016-10-05 15:20:00,2016-10-05 15:40:00)","0"
"3","[2016-10-05 15:20:00,2016-10-05 15:40:00)","0"
"3","[2016-10-05 15:20:00,2016-10-05 15:40:00)","1"
"1","[2016-10-05 15:40:00,2016-10-05 16:00:00)","0"
"1","[2016-10-05 15:40:00,2016-10-05 16:00:00)","1"
"2","[2016-10-05 15:40:00,2016-10-05 16:00:00)","0"
"3","[2016-10-05 15:40:00,2016-10-05 16:00:00)","0"
"3","[2016-10-05 15:40:00,2016-10-05 16:00:00)","1"
"1","[2016-10-05 16:00:00,2016-10-05 16:20:00)","0"
"1","[2016-10-05 16:00:00,2016-10-05 16:20:00)","1"
"2","[2016-10-05 16:00:00,2016-10-05 16:20:00)","0"
"3","[2016-10-05 16:00:00,2016-10-05 16:20:00)","0"
"3","[2016-10-05 16:00:00,2016-10-05 16:20:00)","1"
"1","[2016-10-05 16:20:00,2016-10-05 16:40:00)","0"
"1","[2016-10-05 16:20:00,2016-10-05 16:40:00)","1"
"2","[2016-10-05 16:20:00,2016-10-05 16:40:00)","0"
"3","[2016-10-05 16:20:00,2016-10-05 16:40:00)","0"
"3","[2016-10-05 16:20:00,2016-10-05 16:40:00)","1"
"1","[2016-10-05 16:40:00,2016-10-05 17:00:00)","0"
"1","[2016-10-05 16:40:00,2016-10-05 17:00:00)","1"
"2","[2016-10-05 16:40:00,2016-10-05 17:00:00)","0"
"3","[2016-10-05 16:40:00,2016-10-05 17:00:00)","0"
"3","[2016-10-05 16:40:00,2016-10-05 17:00:00)","1"
"1","[2016-10-05 17:00:00,2016-10-05 17:20:00)","0"
"1","[2016-10-05 17:00:00,2016-10-05 17:20:00)","1"
"2","[2016-10-05 17:00:00,2016-10-05 17:20:00)","0"
"3","[2016-10-05 17:00:00,2016-10-05 17:20:00)","0"
"3","[2016-10-05 17:00:00,2016-10-05 17:20:00)","1"
"1","[2016-10-05 17:20:00,2016-10-05 17:40:00)","0"
"1","[2016-10-05 17:20:00,2016-10-05 17:40:00)","1"
"2","[2016-10-05 17:20:00,2016-10-05 17:40:00)","0"
"3","[2016-10-05 17:20:00,2016-10-05 17:40:00)","0"
"3","[2016-10-05 17:20:00,2016-10-05 17:40:00)","1"
"1","[2016-10-05 17:40:00,2016-10-05 18:00:00)","0"
"1","[2016-10-05 17:40:00,2016-10-05 18:00:00)","1"
"2","[2016-10-05 17:40:00,2016-10-05 18:00:00)","0"
"3","[2016-10-05 17:40:00,2016-10-05 18:00:00)","0"
"3","[2016-10-05 17:40:00,2016-10-05 18:00:00)","1"
"1","[2016-10-05 18:00:00,2016-10-05 18:20:00)","0"
"1","[2016-10-05 18:00:00,2016-10-05 18:20:00)","1"
"2","[2016-10-05 18:00:00,2016-10-05 18:20:00)","0"
"3","[2016-10-05 18:00:00,2016-10-05 18:20:00)","0"
"3","[2016-10-05 18:00:00,2016-10-05 18:20:00)","1"
"1","[2016-10-05 18:20:00,2016-10-05 18:40:00)","0"
"1","[2016-10-05 18:20:00,2016-10-05 18:40:00)","1"
"2","[2016-10-05 18:20:00,2016-10-05 18:40:00)","0"
"3","[2016-10-05 18:20:00,2016-10-05 18:40:00)","0"
"3","[2016-10-05 18:20:00,2016-10-05 18:40:00)","1"
"1","[2016-10-05 18:40:00,2016-10-05 19:00:00)","0"
"1","[2016-10-05 18:40:00,2016-10-05 19:00:00)","1"
"2","[2016-10-05 18:40:00,2016-10-05 19:00:00)","0"
"3","[2016-10-05 18:40:00,2016-10-05 19:00:00)","0"
"3","[2016-10-05 18:40:00,2016-10-05 19:00:00)","1"
"1","[2016-10-05 19:00:00,2016-10-05 19:20:00)","0"
"1","[2016-10-05 19:00:00,2016-10-05 19:20:00)","1"
"2","[2016-10-05 19:00:00,2016-10-05 19:20:00)","0"
"3","[2016-10-05 19:00:00,2016-10-05 19:20:00)","0"
"3","[2016-10-05 19:00:00,2016-10-05 19:20:00)","1"
"1","[2016-10-05 19:20:00,2016-10-05 19:40:00)","0"
"1","[2016-10-05 19:20:00,2016-10-05 19:40:00)","1"
"2","[2016-10-05 19:20:00,2016-10-05 19:40:00)","0"
"3","[2016-10-05 19:20:00,2016-10-05 19:40:00)","0"
"3","[2016-10-05 19:20:00,2016-10-05 19:40:00)","1"
"1","[2016-10-05 19:40:00,2016-10-05 20:00:00)","0"
"1","[2016-10-05 19:40:00,2016-10-05 20:00:00)","1"
"2","[2016-10-05 19:40:00,2016-10-05 20:00:00)","0"
"3","[2016-10-05 19:40:00,2016-10-05 20:00:00)","0"
"3","[2016-10-05 19:40:00,2016-10-05 20:00:00)","1"
"1","[2016-10-05 20:00:00,2016-10-05 20:20:00)","0"
"1","[2016-10-05 20:00:00,2016-10-05 20:20:00)","1"
"2","[2016-10-05 20:00:00,2016-10-05 20:20:00)","0"
"3","[2016-10-05 20:00:00,2016-10-05 20:20:00)","0"
"3","[2016-10-05 20:00:00,2016-10-05 20:20:00)","1"
"1","[2016-10-05 20:20:00,2016-10-05 20:40:00)","0"
"1","[2016-10-05 20:20:00,2016-10-05 20:40:00)","1"
"2","[2016-10-05 20:20:00,2016-10-05 20:40:00)","0"
"3","[2016-10-05 20:20:00,2016-10-05 20:40:00)","0"
"3","[2016-10-05 20:20:00,2016-10-05 20:40:00)","1"
"1","[2016-10-05 20:40:00,2016-10-05 21:00:00)","0"
"1","[2016-10-05 20:40:00,2016-10-05 21:00:00)","1"
"2","[2016-10-05 20:40:00,2016-10-05 21:00:00)","0"
"3","[2016-10-05 20:40:00,2016-10-05 21:00:00)","0"
"3","[2016-10-05 20:40:00,2016-10-05 21:00:00)","1"
"1","[2016-10-05 21:00:00,2016-10-05 21:20:00)","0"
"1","[2016-10-05 21:00:00,2016-10-05 21:20:00)","1"
"2","[2016-10-05 21:00:00,2016-10-05 21:20:00)","0"
"3","[2016-10-05 21:00:00,2016-10-05 21:20:00)","0"
"3","[2016-10-05 21:00:00,2016-10-05 21:20:00)","1"
"1","[2016-10-05 21:20:00,2016-10-05 21:40:00)","0"
"1","[2016-10-05 21:20:00,2016-10-05 21:40:00)","1"
"2","[2016-10-05 21:20:00,2016-10-05 21:40:00)","0"
"3","[2016-10-05 21:20:00,2016-10-05 21:40:00)","0"
"3","[2016-10-05 21:20:00,2016-10-05 21:40:00)","1"
"1","[2016-10-05 21:40:00,2016-10-05 22:00:00)","0"
"1","[2016-10-05 21:40:00,2016-10-05 22:00:00)","1"
"2","[2016-10-05 21:40:00,2016-10-05 22:00:00)","0"
"3","[2016-10-05 21:40:00,2016-10-05 22:00:00)","0"
"3","[2016-10-05 21:40:00,2016-10-05 22:00:00)","1"
"1","[2016-10-05 22:00:00,2016-10-05 22:20:00)","0"
"1","[2016-10-05 22:00:00,2016-10-05 22:20:00)","1"
"2","[2016-10-05 22:00:00,2016-10-05 22:20:00)","0"
"3","[2016-10-05 22:00:00,2016-10-05 22:20:00)","0"
"3","[2016-10-05 22:00:00,2016-10-05 22:20:00)","1"
"1","[2016-10-05 22:20:00,2016-10-05 22:40:00)","0"
"1","[2016-10-05 22:20:00,2016-10-05 22:40:00)","1"
"2","[2016-10-05 22:20:00,2016-10-05 22:40:00)","0"
"3","[2016-10-05 22:20:00,2016-10-05 22:40:00)","0"
"3","[2016-10-05 22:20:00,2016-10-05 22:40:00)","1"
"1","[2016-10-05 22:40:00,2016-10-05 23:00:00)","0"
"1","[2016-10-05 22:40:00,2016-10-05 23:00:00)","1"
"2","[2016-10-05 22:40:00,2016-10-05 23:00:00)","0"
"3","[2016-10-05 22:40:00,2016-10-05 23:00:00)","0"
"3","[2016-10-05 22:40:00,2016-10-05 23:00:00)","1"
"1","[2016-10-05 23:00:00,2016-10-05 23:20:00)","0"
"1","[2016-10-05 23:00:00,2016-10-05 23:20:00)","1"
"2","[2016-10-05 23:00:00,2016-10-05 23:20:00)","0"
"3","[2016-10-05 23:00:00,2016-10-05 23:20:00)","0"
"3","[2016-10-05 23:00:00,2016-10-05 23:20:00)","1"
"1","[2016-10-05 23:20:00,2016-10-05 23:40:00)","0"
"1","[2016-10-05 23:20:00,2016-10-05 23:40:00)","1"
"2","[2016-10-05 23:20:00,2016-10-05 23:40:00)","0"
"3","[2016-10-05 23:20:00,2016-10-05 23:40:00)","0"
"3","[2016-10-05 23:20:00,2016-10-05 23:40:00)","1"
"1","[2016-10-05 23:40:00,2016-10-06 00:00:00)","0"
"1","[2016-10-05 23:40:00,2016-10-06 00:00:00)","1"
"2","[2016-10-05 23:40:00,2016-10-06 00:00:00)","0"
"3","[2016-10-05 23:40:00,2016-10-06 00:00:00)","0"
"3","[2016-10-05 23:40:00,2016-10-06 00:00:00)","1"
"1","[2016-10-06 00:00:00,2016-10-06 00:20:00)","0"
"1","[2016-10-06 00:00:00,2016-10-06 00:20:00)","1"
"2","[2016-10-06 00:00:00,2016-10-06 00:20:00)","0"
"3","[2016-10-06 00:00:00,2016-10-06 00:20:00)","0"
"3","[2016-10-06 00:00:00,2016-10-06 00:20:00)","1"
"1","[2016-10-06 00:20:00,2016-10-06 00:40:00)","0"
"1","[2016-10-06 00:20:00,2016-10-06 00:40:00)","1"
"2","[2016-10-06 00:20:00,2016-10-06 00:40:00)","0"
"3","[2016-10-06 00:20:00,2016-10-06 00:40:00)","0"
"3","[2016-10-06 00:20:00,2016-10-06 00:40:00)","1"
"1","[2016-10-06 00:40:00,2016-10-06 01:00:00)","0"
"1","[2016-10-06 00:40:00,2016-10-06 01:00:00)","1"
"2","[2016-10-06 00:40:00,2016-10-06 01:00:00)","0"
"3","[2016-10-06 00:40:00,2016-10-06 01:00:00)","0"
"3","[2016-10-06 00:40:00,2016-10-06 01:00:00)","1"
"1","[2016-10-06 01:00:00,2016-10-06 01:20:00)","0"
"1","[2016-10-06 01:00:00,2016-10-06 01:20:00)","1"
"2","[2016-10-06 01:00:00,2016-10-06 01:20:00)","0"
"3","[2016-10-06 01:00:00,2016-10-06 01:20:00)","0"
"3","[2016-10-06 01:00:00,2016-10-06 01:20:00)","1"
"1","[2016-10-06 01:20:00,2016-10-06 01:40:00)","0"
"1","[2016-10-06 01:20:00,2016-10-06 01:40:00)","1"
"2","[2016-10-06 01:20:00,2016-10-06 01:40:00)","0"
"3","[2016-10-06 01:20:00,2016-10-06 01:40:00)","0"
"3","[2016-10-06 01:20:00,2016-10-06 01:40:00)","1"
"1","[2016-10-06 01:40:00,2016-10-06 02:00:00)","0"
"1","[2016-10-06 01:40:00,2016-10-06 02:00:00)","1"
"2","[2016-10-06 01:40:00,2016-10-06 02:00:00)","0"
"3","[2016-10-06 01:40:00,2016-10-06 02:00:00)","0"
"3","[2016-10-06 01:40:00,2016-10-06 02:00:00)","1"
"1","[2016-10-06 02:00:00,2016-10-06 02:20:00)","0"
"1","[2016-10-06 02:00:00,2016-10-06 02:20:00)","1"
"2","[2016-10-06 02:00:00,2016-10-06 02:20:00)","0"
"3","[2016-10-06 02:00:00,2016-10-06 02:20:00)","0"
"3","[2016-10-06 02:00:00,2016-10-06 02:20:00)","1"
"1","[2016-10-06 02:20:00,2016-10-06 02:40:00)","0"
"1","[2016-10-06 02:20:00,2016-10-06 02:40:00)","1"
"2","[2016-10-06 02:20:00,2016-10-06 02:40:00)","0"
"3","[2016-10-06 02:20:00,2016-10-06 02:40:00)","0"
"3","[2016-10-06 02:20:00,2016-10-06 02:40:00)","1"
"1","[2016-10-06 02:40:00,2016-10-06 03:00:00)","0"
"1","[2016-10-06 02:40:00,2016-10-06 03:00:00)","1"
"2","[2016-10-06 02:40:00,2016-10-06 03:00:00)","0"
"3","[2016-10-06 02:40:00,2016-10-06 03:00:00)","0"
"3","[2016-10-06 02:40:00,2016-10-06 03:00:00)","1"
"1","[2016-10-06 03:00:00,2016-10-06 03:20:00)","0"
"1","[2016-10-06 03:00:00,2016-10-06 03:20:00)","1"
"2","[2016-10-06 03:00:00,2016-10-06 03:20:00)","0"
"3","[2016-10-06 03:00:00,2016-10-06 03:20:00)","0"
"3","[2016-10-06 03:00:00,2016-10-06 03:20:00)","1"
"1","[2016-10-06 03:20:00,2016-10-06 03:40:00)","0"
"1","[2016-10-06 03:20:00,2016-10-06 03:40:00)","1"
"2","[2016-10-06 03:20:00,2016-10-06 03:40:00)","0"
"3","[2016-10-06 03:20:00,2016-10-06 03:40:00)","0"
"3","[2016-10-06 03:20:00,2016-10-06 03:40:00)","1"
"1","[2016-10-06 03:40:00,2016-10-06 04:00:00)","0"
"1","[2016-10-06 03:40:00,2016-10-06 04:00:00)","1"
"2","[2016-10-06 03:40:00,2016-10-06 04:00:00)","0"
"3","[2016-10-06 03:40:00,2016-10-06 04:00:00)","0"
"3","[2016-10-06 03:40:00,2016-10-06 04:00:00)","1"
"1","[2016-10-06 04:00:00,2016-10-06 04:20:00)","0"
"1","[2016-10-06 04:00:00,2016-10-06 04:20:00)","1"
"2","[2016-10-06 04:00:00,2016-10-06 04:20:00)","0"
"3","[2016-10-06 04:00:00,2016-10-06 04:20:00)","0"
"3","[2016-10-06 04:00:00,2016-10-06 04:20:00)","1"
"1","[2016-10-06 04:20:00,2016-10-06 04:40:00)","0"
"1","[2016-10-06 04:20:00,2016-10-06 04:40:00)","1"
"2","[2016-10-06 04:20:00,2016-10-06 04:40:00)","0"
"3","[2016-10-06 04:20:00,2016-10-06 04:40:00)","0"
"3","[2016-10-06 04:20:00,2016-10-06 04:40:00)","1"
"1","[2016-10-06 04:40:00,2016-10-06 05:00:00)","0"
"1","[2016-10-06 04:40:00,2016-10-06 05:00:00)","1"
"2","[2016-10-06 04:40:00,2016-10-06 05:00:00)","0"
"3","[2016-10-06 04:40:00,2016-10-06 05:00:00)","0"
"3","[2016-10-06 04:40:00,2016-10-06 05:00:00)","1"
"1","[2016-10-06 05:00:00,2016-10-06 05:20:00)","0"
"1","[2016-10-06 05:00:00,2016-10-06 05:20:00)","1"
"2","[2016-10-06 05:00:00,2016-10-06 05:20:00)","0"
"3","[2016-10-06 05:00:00,2016-10-06 05:20:00)","0"
"3","[2016-10-06 05:00:00,2016-10-06 05:20:00)","1"
"1","[2016-10-06 05:20:00,2016-10-06 05:40:00)","0"
"1","[2016-10-06 05:20:00,2016-10-06 05:40:00)","1"
"2","[2016-10-06 05:20:00,2016-10-06 05:40:00)","0"
"3","[2016-10-06 05:20:00,2016-10-06 05:40:00)","0"
"3","[2016-10-06 05:20:00,2016-10-06 05:40:00)","1"
"1","[2016-10-06 05:40:00,2016-10-06 06:00:00)","0"
"1","[2016-10-06 05:40:00,2016-10-06 06:00:00)","1"
"2","[2016-10-06 05:40:00,2016-10-06 06:00:00)","0"
"3","[2016-10-06 05:40:00,2016-10-06 06:00:00)","0"
"3","[2016-10-06 05:40:00,2016-10-06 06:00:00)","1"
"1","[2016-10-06 06:00:00,2016-10-06 06:20:00)","0"
"1","[2016-10-06 06:00:00,2016-10-06 06:20:00)","1"
"2","[2016-10-06 06:00:00,2016-10-06 06:20:00)","0"
"3","[2016-10-06 06:00:00,2016-10-06 06:20:00)","0"
"3","[2016-10-06 06:00:00,2016-10-06 06:20:00)","1"
"1","[2016-10-06 06:20:00,2016-10-06 06:40:00)","0"
