"intersection_id","tollgate_id","time_window","avg_travel_time","mid_time"
"C","3","[2016-10-15 17:20:00,2016-10-15 17:40:00)","201.31","201.305"
"C","3","[2016-10-15 17:40:00,2016-10-15 18:00:00)","176.67","176.67000000000002"
"C","3","[2016-10-15 18:20:00,2016-10-15 18:40:00)","242.57","242.57"
"C","3","[2016-10-15 18:40:00,2016-10-15 19:00:00)","258.62","270.53"
"C","3","[2016-10-15 19:00:00,2016-10-15 19:20:00)","218.24","218.235"
"C","3","[2016-10-15 19:40:00,2016-10-15 20:00:00)","187.67","187.66500000000002"
"C","3","[2016-10-15 20:00:00,2016-10-15 20:20:00)","557.39","557.39"
"C","3","[2016-10-15 21:00:00,2016-10-15 21:20:00)","190.48","190.48"
"C","3","[2016-10-15 21:20:00,2016-10-15 21:40:00)","127.78","127.78"
"C","3","[2016-10-15 22:20:00,2016-10-15 22:40:00)","184.2","184.2"
"C","3","[2016-10-15 22:40:00,2016-10-15 23:00:00)","221.79","221.79"
"C","3","[2016-10-15 23:20:00,2016-10-15 23:40:00)","127.32","127.32"
"C","3","[2016-10-16 00:00:00,2016-10-16 00:20:00)","176.72","176.725"
"C","3","[2016-10-16 07:40:00,2016-10-16 08:00:00)","189.78","189.775"
"C","3","[2016-10-16 08:40:00,2016-10-16 09:00:00)","88.78","88.78"
"C","3","[2016-10-16 09:20:00,2016-10-16 09:40:00)","141.18","141.18"
"C","3","[2016-10-16 09:40:00,2016-10-16 10:00:00)","181.15","181.15"
"C","3","[2016-10-16 10:00:00,2016-10-16 10:20:00)","124.7","124.7"
"C","3","[2016-10-16 10:40:00,2016-10-16 11:00:00)","175.61","175.61"
"C","3","[2016-10-16 11:00:00,2016-10-16 11:20:00)","136.83","136.82999999999998"
"C","3","[2016-10-16 11:20:00,2016-10-16 11:40:00)","103.01","103.01"
"C","3","[2016-10-16 11:40:00,2016-10-16 12:00:00)","227.12","260.37"
"C","3","[2016-10-16 12:00:00,2016-10-16 12:20:00)","145.03","148.67000000000002"
"C","3","[2016-10-16 12:20:00,2016-10-16 12:40:00)","196.04","223.81"
"C","3","[2016-10-16 12:40:00,2016-10-16 13:00:00)","179.93","164.6"
"C","3","[2016-10-16 13:00:00,2016-10-16 13:20:00)","186.82","186.82"
"C","3","[2016-10-16 13:20:00,2016-10-16 13:40:00)","230.93","219.5"
"C","3","[2016-10-16 13:40:00,2016-10-16 14:00:00)","201.56","204.235"
"C","3","[2016-10-16 14:00:00,2016-10-16 14:20:00)","190.71","182.96"
"C","3","[2016-10-16 14:20:00,2016-10-16 14:40:00)","192.84","202.46"
"C","3","[2016-10-16 14:40:00,2016-10-16 15:00:00)","217.32","225.81"
"C","3","[2016-10-16 15:00:00,2016-10-16 15:20:00)","193.84","187.66"
"C","3","[2016-10-16 15:20:00,2016-10-16 15:40:00)","209.33","216.34"
"C","3","[2016-10-16 15:40:00,2016-10-16 16:00:00)","286.61","278.61"
"C","3","[2016-10-16 16:00:00,2016-10-16 16:20:00)","235.16","235.16"
"C","3","[2016-10-16 16:20:00,2016-10-16 16:40:00)","196.46","191.73"
"C","3","[2016-10-16 16:40:00,2016-10-16 17:00:00)","105.43","103.16"
"C","3","[2016-10-16 17:00:00,2016-10-16 17:20:00)","194.76","203.07"
"C","3","[2016-10-16 17:20:00,2016-10-16 17:40:00)","215.28","215.28"
"C","3","[2016-10-16 17:40:00,2016-10-16 18:00:00)","224.67","224.67000000000002"
"C","3","[2016-10-16 18:00:00,2016-10-16 18:20:00)","141.09","141.60500000000002"
"C","3","[2016-10-16 18:20:00,2016-10-16 18:40:00)","142.81","142.805"
"C","3","[2016-10-16 18:40:00,2016-10-16 19:00:00)","133.51","141.98"
"C","3","[2016-10-16 19:00:00,2016-10-16 19:20:00)","131.16","131.16"
"C","3","[2016-10-16 19:20:00,2016-10-16 19:40:00)","156.06","156.78"
"C","3","[2016-10-16 19:40:00,2016-10-16 20:00:00)","190.96","190.96"
"C","3","[2016-10-16 20:00:00,2016-10-16 20:20:00)","153.81","153.815"
"C","3","[2016-10-16 20:40:00,2016-10-16 21:00:00)","156.62","156.615"
"C","3","[2016-10-16 21:00:00,2016-10-16 21:20:00)","151.08","151.07999999999998"
"C","3","[2016-10-16 22:20:00,2016-10-16 22:40:00)","121.35","121.35000000000001"
"C","3","[2016-10-16 23:00:00,2016-10-16 23:20:00)","261.92","261.92"
"C","3","[2016-10-17 00:20:00,2016-10-17 00:40:00)","184.64","184.64"
"C","3","[2016-10-17 08:40:00,2016-10-17 09:00:00)","198.63","198.635"
"C","3","[2016-10-17 09:40:00,2016-10-17 10:00:00)","218.18","218.18"
"C","3","[2016-10-17 10:00:00,2016-10-17 10:20:00)","220.2","220.2"
"C","3","[2016-10-17 10:40:00,2016-10-17 11:00:00)","149.87","149.87"
"C","3","[2016-10-17 12:00:00,2016-10-17 12:20:00)","104.38","104.38"
"C","3","[2016-10-17 12:20:00,2016-10-17 12:40:00)","142.4","142.4"
"C","3","[2016-10-17 12:40:00,2016-10-17 13:00:00)","149.15","149.14999999999998"
"C","3","[2016-10-17 13:20:00,2016-10-17 13:40:00)","169.18","151.82999999999998"
"C","3","[2016-10-17 13:40:00,2016-10-17 14:00:00)","149.21","147.735"
"C","3","[2016-10-17 14:20:00,2016-10-17 14:40:00)","150.72","150.72"
"C","3","[2016-10-17 14:40:00,2016-10-17 15:00:00)","191.02","224.52"
"C","3","[2016-10-17 15:00:00,2016-10-17 15:20:00)","113.0","111.73"
"C","3","[2016-10-17 16:00:00,2016-10-17 16:20:00)","171.02","175.6"
"C","3","[2016-10-17 16:20:00,2016-10-17 16:40:00)","311.18","311.18"
"C","3","[2016-10-17 16:40:00,2016-10-17 17:00:00)","198.46","198.46"
"C","3","[2016-10-17 17:20:00,2016-10-17 17:40:00)","122.02","123.69"
"C","3","[2016-10-17 18:00:00,2016-10-17 18:20:00)","173.74","146.7"
"C","3","[2016-10-17 18:40:00,2016-10-17 19:00:00)","526.49","163.35"
"C","3","[2016-10-17 19:00:00,2016-10-17 19:20:00)","101.73","101.73"
"C","3","[2016-10-17 19:40:00,2016-10-17 20:00:00)","187.43","187.43"
"C","3","[2016-10-17 20:00:00,2016-10-17 20:20:00)","209.32","209.32"
"C","3","[2016-10-17 20:40:00,2016-10-17 21:00:00)","194.49","194.49"
"C","3","[2016-10-17 21:00:00,2016-10-17 21:20:00)","195.0","195.005"
"C","3","[2016-10-17 21:20:00,2016-10-17 21:40:00)","159.44","159.44"
"C","3","[2016-10-17 22:20:00,2016-10-17 22:40:00)","185.25","185.25"
"C","3","[2016-10-17 22:40:00,2016-10-17 23:00:00)","150.53","150.525"
"A","3","[2016-07-19 01:20:00,2016-07-19 01:40:00)","94.57","94.57"
"A","3","[2016-07-19 02:20:00,2016-07-19 02:40:00)","77.61","77.61"
"A","3","[2016-07-19 03:00:00,2016-07-19 03:20:00)","93.09","93.09"
"A","3","[2016-07-19 04:40:00,2016-07-19 05:00:00)","91.61","96.05"
"A","3","[2016-07-19 05:20:00,2016-07-19 05:40:00)","168.36","168.36"
"A","3","[2016-07-19 06:00:00,2016-07-19 06:20:00)","124.66","124.66"
"A","3","[2016-07-19 06:20:00,2016-07-19 06:40:00)","89.85","91.64"
"A","3","[2016-07-19 06:40:00,2016-07-19 07:00:00)","180.02","180.31"
"A","3","[2016-07-19 07:00:00,2016-07-19 07:20:00)","101.39","101.395"
"A","3","[2016-07-19 07:20:00,2016-07-19 07:40:00)","124.29","113.99"
"A","3","[2016-07-19 07:40:00,2016-07-19 08:00:00)","95.07","94.71000000000001"
"A","3","[2016-07-19 08:00:00,2016-07-19 08:20:00)","137.38","135.31"
"A","3","[2016-07-19 08:20:00,2016-07-19 08:40:00)","165.48","160.62"
"A","3","[2016-07-19 08:40:00,2016-07-19 09:00:00)","136.68","116.5"
"A","3","[2016-07-19 09:00:00,2016-07-19 09:20:00)","167.94","176.41"
"A","3","[2016-07-19 09:20:00,2016-07-19 09:40:00)","159.78","152.435"
"A","3","[2016-07-19 09:40:00,2016-07-19 10:00:00)","129.28","129.275"
"A","3","[2016-07-19 10:00:00,2016-07-19 10:20:00)","89.58","90.58"
"A","3","[2016-07-19 10:20:00,2016-07-19 10:40:00)","129.3","131.06"
"A","3","[2016-07-19 10:40:00,2016-07-19 11:00:00)","121.1","122.01"
"A","3","[2016-07-19 11:00:00,2016-07-19 11:20:00)","104.79","91.53"
"A","3","[2016-07-19 11:20:00,2016-07-19 11:40:00)","82.08","82.85"
"A","3","[2016-07-19 11:40:00,2016-07-19 12:00:00)","86.68","86.71000000000001"
"A","3","[2016-07-19 12:00:00,2016-07-19 12:20:00)","108.73","108.735"
"A","3","[2016-07-19 12:20:00,2016-07-19 12:40:00)","80.13","81.5"
"A","3","[2016-07-19 12:40:00,2016-07-19 13:00:00)","96.38","83.89"
"A","3","[2016-07-19 13:00:00,2016-07-19 13:20:00)","99.29","107.53999999999999"
"A","3","[2016-07-19 13:20:00,2016-07-19 13:40:00)","93.23","87.0"
"A","3","[2016-07-19 13:40:00,2016-07-19 14:00:00)","102.92","97.71000000000001"
"A","3","[2016-07-19 14:00:00,2016-07-19 14:20:00)","96.92","79.27"
"A","3","[2016-07-19 14:20:00,2016-07-19 14:40:00)","101.41","87.71"
"A","3","[2016-07-19 14:40:00,2016-07-19 15:00:00)","100.74","93.7"
"A","3","[2016-07-19 15:00:00,2016-07-19 15:20:00)","106.76","117.84"
"A","3","[2016-07-19 15:20:00,2016-07-19 15:40:00)","102.51","101.82"
"A","3","[2016-07-19 15:40:00,2016-07-19 16:00:00)","98.66","97.24000000000001"
"A","3","[2016-07-19 16:00:00,2016-07-19 16:20:00)","126.61","128.42000000000002"
"A","3","[2016-07-19 16:20:00,2016-07-19 16:40:00)","95.45","92.9"
"A","3","[2016-07-19 16:40:00,2016-07-19 17:00:00)","116.14","117.25"
"A","3","[2016-07-19 17:00:00,2016-07-19 17:20:00)","182.46","103.31"
"A","3","[2016-07-19 17:20:00,2016-07-19 17:40:00)","114.1","112.545"
"A","3","[2016-07-19 17:40:00,2016-07-19 18:00:00)","102.47","102.475"
"A","3","[2016-07-19 18:00:00,2016-07-19 18:20:00)","99.14","99.145"
"A","3","[2016-07-19 18:20:00,2016-07-19 18:40:00)","109.12","97.86"
"A","3","[2016-07-19 18:40:00,2016-07-19 19:00:00)","110.26","113.22"
"A","3","[2016-07-19 19:00:00,2016-07-19 19:20:00)","108.42","108.42"
"A","3","[2016-07-19 19:20:00,2016-07-19 19:40:00)","121.27","108.61"
"A","3","[2016-07-19 19:40:00,2016-07-19 20:00:00)","128.92","113.42"
"A","3","[2016-07-19 20:00:00,2016-07-19 20:20:00)","113.02","113.02000000000001"
"A","3","[2016-07-19 20:20:00,2016-07-19 20:40:00)","105.55","105.55"
"A","3","[2016-07-19 20:40:00,2016-07-19 21:00:00)","106.33","106.33"
"A","3","[2016-07-19 21:00:00,2016-07-19 21:20:00)","115.59","132.27"
"A","3","[2016-07-19 21:20:00,2016-07-19 21:40:00)","91.35","89.75"
"A","3","[2016-07-19 22:00:00,2016-07-19 22:20:00)","141.25","141.25"
"A","3","[2016-07-19 22:20:00,2016-07-19 22:40:00)","87.91","91.7"
"A","3","[2016-07-19 23:40:00,2016-07-20 00:00:00)","85.08","85.08"
"A","3","[2016-07-20 00:00:00,2016-07-20 00:20:00)","81.05","81.05"
"A","3","[2016-07-20 00:20:00,2016-07-20 00:40:00)","62.65","62.65"
"A","3","[2016-07-20 01:20:00,2016-07-20 01:40:00)","93.17","93.17"
"A","3","[2016-07-20 01:40:00,2016-07-20 02:00:00)","107.07","107.07499999999999"
"A","3","[2016-07-20 02:20:00,2016-07-20 02:40:00)","82.09","82.09"
"A","3","[2016-07-20 03:20:00,2016-07-20 03:40:00)","99.87","99.87"
"A","3","[2016-07-20 04:00:00,2016-07-20 04:20:00)","144.06","144.06"
"A","3","[2016-07-20 04:20:00,2016-07-20 04:40:00)","77.24","77.24"
"A","3","[2016-07-20 05:20:00,2016-07-20 05:40:00)","99.32","99.32000000000001"
"A","3","[2016-07-20 05:40:00,2016-07-20 06:00:00)","151.55","151.55"
"A","3","[2016-07-20 06:00:00,2016-07-20 06:20:00)","97.48","97.48"
"A","3","[2016-07-20 06:40:00,2016-07-20 07:00:00)","81.85","81.85"
"A","3","[2016-07-20 07:00:00,2016-07-20 07:20:00)","142.06","132.75"
"A","3","[2016-07-20 07:20:00,2016-07-20 07:40:00)","138.41","138.41000000000003"
"A","3","[2016-07-20 07:40:00,2016-07-20 08:00:00)","128.13","133.21"
"A","3","[2016-07-20 08:00:00,2016-07-20 08:20:00)","140.36","148.47"
"A","3","[2016-07-20 08:20:00,2016-07-20 08:40:00)","192.68","199.2"
"A","3","[2016-07-20 08:40:00,2016-07-20 09:00:00)","276.98","256.38"
"A","3","[2016-07-20 09:00:00,2016-07-20 09:20:00)","242.86","227.37"
"A","3","[2016-07-20 09:20:00,2016-07-20 09:40:00)","269.83","250.38"
"A","3","[2016-07-20 09:40:00,2016-07-20 10:00:00)","250.81","253.45499999999998"
"A","3","[2016-07-20 10:00:00,2016-07-20 10:20:00)","175.94","175.94"
"A","3","[2016-07-20 10:20:00,2016-07-20 10:40:00)","118.92","127.71000000000001"
"A","3","[2016-07-20 10:40:00,2016-07-20 11:00:00)","127.88","127.88"
"A","3","[2016-07-20 11:00:00,2016-07-20 11:20:00)","89.53","89.525"
"A","3","[2016-07-20 11:20:00,2016-07-20 11:40:00)","143.12","143.115"
"A","3","[2016-07-20 11:40:00,2016-07-20 12:00:00)","107.66","93.62"
"A","3","[2016-07-20 12:00:00,2016-07-20 12:20:00)","105.16","106.87"
"A","3","[2016-07-20 12:20:00,2016-07-20 12:40:00)","94.36","95.07"
"A","3","[2016-07-20 12:40:00,2016-07-20 13:00:00)","109.42","119.93"
"A","3","[2016-07-20 13:00:00,2016-07-20 13:20:00)","97.96","96.72"
"A","3","[2016-07-20 13:20:00,2016-07-20 13:40:00)","128.07","112.86"
"A","3","[2016-07-20 13:40:00,2016-07-20 14:00:00)","99.35","100.0"
"A","3","[2016-07-20 14:00:00,2016-07-20 14:20:00)","115.73","89.83500000000001"
"A","3","[2016-07-20 14:40:00,2016-07-20 15:00:00)","141.37","141.365"
"A","3","[2016-07-20 15:00:00,2016-07-20 15:20:00)","102.74","101.43"
"A","3","[2016-07-20 15:20:00,2016-07-20 15:40:00)","77.27","73.91"
"A","3","[2016-07-20 15:40:00,2016-07-20 16:00:00)","116.61","88.03"
"A","3","[2016-07-20 16:00:00,2016-07-20 16:20:00)","74.89","73.43"
"A","3","[2016-07-20 16:20:00,2016-07-20 16:40:00)","126.26","127.97"
"A","3","[2016-07-20 16:40:00,2016-07-20 17:00:00)","124.92","117.86"
"A","3","[2016-07-20 17:00:00,2016-07-20 17:20:00)","86.31","86.07"
"A","3","[2016-07-20 17:20:00,2016-07-20 17:40:00)","168.57","158.07"
"A","3","[2016-07-20 17:40:00,2016-07-20 18:00:00)","123.79","122.08000000000001"
"A","3","[2016-07-20 18:00:00,2016-07-20 18:20:00)","114.3","117.9"
"A","3","[2016-07-20 18:20:00,2016-07-20 18:40:00)","102.69","102.69"
"A","3","[2016-07-20 18:40:00,2016-07-20 19:00:00)","202.54","202.54000000000002"
"A","3","[2016-07-20 19:00:00,2016-07-20 19:20:00)","140.05","134.9"
"A","3","[2016-07-20 19:20:00,2016-07-20 19:40:00)","149.02","149.02499999999998"
"A","3","[2016-07-20 19:40:00,2016-07-20 20:00:00)","137.11","119.09"
"A","3","[2016-07-20 20:00:00,2016-07-20 20:20:00)","116.09","115.785"
"A","3","[2016-07-20 20:20:00,2016-07-20 20:40:00)","113.43","118.28"
"A","3","[2016-07-20 20:40:00,2016-07-20 21:00:00)","115.26","114.35"
"A","3","[2016-07-20 21:00:00,2016-07-20 21:20:00)","427.92","427.92"
"A","3","[2016-07-20 21:20:00,2016-07-20 21:40:00)","102.57","95.675"
"A","3","[2016-07-20 21:40:00,2016-07-20 22:00:00)","110.21","117.11"
"A","3","[2016-07-20 22:00:00,2016-07-20 22:20:00)","86.78","92.6"
"A","3","[2016-07-20 22:20:00,2016-07-20 22:40:00)","88.03","88.03"
"A","3","[2016-07-20 22:40:00,2016-07-20 23:00:00)","145.52","145.52"
"A","3","[2016-07-20 23:20:00,2016-07-20 23:40:00)","98.78","98.78"
"A","3","[2016-07-20 23:40:00,2016-07-21 00:00:00)","80.57","80.57"
"A","3","[2016-07-21 00:00:00,2016-07-21 00:20:00)","82.98","82.98"
"A","3","[2016-07-21 00:20:00,2016-07-21 00:40:00)","95.15","95.15"
"A","3","[2016-07-21 03:20:00,2016-07-21 03:40:00)","75.54","75.53999999999999"
"A","3","[2016-07-21 04:00:00,2016-07-21 04:20:00)","90.69","90.685"
"A","3","[2016-07-21 05:20:00,2016-07-21 05:40:00)","88.4","88.4"
"A","3","[2016-07-21 05:40:00,2016-07-21 06:00:00)","133.45","133.45"
"A","3","[2016-07-21 06:20:00,2016-07-21 06:40:00)","94.82","94.82"
"A","3","[2016-07-21 06:40:00,2016-07-21 07:00:00)","73.19","73.185"
"A","3","[2016-07-21 07:00:00,2016-07-21 07:20:00)","186.26","172.52"
"A","3","[2016-07-21 07:20:00,2016-07-21 07:40:00)","252.86","252.85500000000002"
"A","3","[2016-07-21 07:40:00,2016-07-21 08:00:00)","189.6","184.76"
"A","3","[2016-07-21 08:00:00,2016-07-21 08:20:00)","160.08","160.07999999999998"
"A","3","[2016-07-21 08:20:00,2016-07-21 08:40:00)","151.1","152.05"
"A","3","[2016-07-21 08:40:00,2016-07-21 09:00:00)","194.58","194.57999999999998"
"A","3","[2016-07-21 10:40:00,2016-07-21 11:00:00)","114.45","117.32"
"A","3","[2016-07-21 11:00:00,2016-07-21 11:20:00)","124.16","123.36"
"A","3","[2016-07-21 11:20:00,2016-07-21 11:40:00)","101.43","101.43"
"A","3","[2016-07-21 11:40:00,2016-07-21 12:00:00)","79.98","79.98"
"A","3","[2016-07-21 12:00:00,2016-07-21 12:20:00)","111.0","112.95"
"A","3","[2016-07-21 12:40:00,2016-07-21 13:00:00)","106.91","98.975"
"A","3","[2016-07-21 13:00:00,2016-07-21 13:20:00)","140.16","119.21000000000001"
"A","3","[2016-07-21 13:20:00,2016-07-21 13:40:00)","104.69","103.57"
"A","3","[2016-07-21 13:40:00,2016-07-21 14:00:00)","122.25","97.445"
"A","3","[2016-07-21 14:00:00,2016-07-21 14:20:00)","112.86","109.82"
"A","3","[2016-07-21 14:20:00,2016-07-21 14:40:00)","99.68","100.38"
"A","3","[2016-07-21 14:40:00,2016-07-21 15:00:00)","87.16","87.76"
"A","3","[2016-07-21 15:00:00,2016-07-21 15:20:00)","91.88","91.82"
"A","3","[2016-07-21 15:20:00,2016-07-21 15:40:00)","95.79","89.35499999999999"
"A","3","[2016-07-21 15:40:00,2016-07-21 16:00:00)","97.8","94.095"
"A","3","[2016-07-21 16:00:00,2016-07-21 16:20:00)","107.85","109.145"
"A","3","[2016-07-21 16:20:00,2016-07-21 16:40:00)","140.48","128.85"
"A","3","[2016-07-21 16:40:00,2016-07-21 17:00:00)","86.11","86.11"
"A","3","[2016-07-21 17:00:00,2016-07-21 17:20:00)","84.88","90.43"
"A","3","[2016-07-21 17:20:00,2016-07-21 17:40:00)","87.46","93.05"
"A","3","[2016-07-21 17:40:00,2016-07-21 18:00:00)","101.22","103.89"
"A","3","[2016-07-21 18:00:00,2016-07-21 18:20:00)","110.38","116.53"
"A","3","[2016-07-21 18:20:00,2016-07-21 18:40:00)","104.78","102.28"
"A","3","[2016-07-21 18:40:00,2016-07-21 19:00:00)","99.55","104.925"
"A","3","[2016-07-21 19:00:00,2016-07-21 19:20:00)","92.76","101.28999999999999"
"A","3","[2016-07-21 19:20:00,2016-07-21 19:40:00)","114.09","106.455"
"A","3","[2016-07-21 19:40:00,2016-07-21 20:00:00)","111.84","113.56"
"A","3","[2016-07-21 20:00:00,2016-07-21 20:20:00)","121.59","110.03999999999999"
"A","3","[2016-07-21 20:20:00,2016-07-21 20:40:00)","112.2","112.205"
"A","3","[2016-07-21 20:40:00,2016-07-21 21:00:00)","86.73","86.73"
"A","3","[2016-07-21 21:00:00,2016-07-21 21:20:00)","75.71","75.71000000000001"
"A","3","[2016-07-21 21:20:00,2016-07-21 21:40:00)","92.67","92.67"
"A","3","[2016-07-21 21:40:00,2016-07-21 22:00:00)","111.54","108.66"
"A","3","[2016-07-21 22:00:00,2016-07-21 22:20:00)","130.0","130.0"
"A","3","[2016-07-21 22:20:00,2016-07-21 22:40:00)","86.48","86.48"
"A","3","[2016-07-21 22:40:00,2016-07-21 23:00:00)","97.78","97.78"
"A","3","[2016-07-21 23:00:00,2016-07-21 23:20:00)","156.89","156.89"
"A","3","[2016-07-22 00:00:00,2016-07-22 00:20:00)","88.2","88.2"
"A","3","[2016-07-22 00:20:00,2016-07-22 00:40:00)","71.18","71.18"
"A","3","[2016-07-22 01:20:00,2016-07-22 01:40:00)","96.09","96.09"
"A","3","[2016-07-22 01:40:00,2016-07-22 02:00:00)","174.5","174.5"
"A","3","[2016-07-22 02:40:00,2016-07-22 03:00:00)","93.85","93.85"
"A","3","[2016-07-22 03:20:00,2016-07-22 03:40:00)","82.52","82.52000000000001"
"A","3","[2016-07-22 04:40:00,2016-07-22 05:00:00)","82.94","92.69"
"A","3","[2016-07-22 05:00:00,2016-07-22 05:20:00)","86.53","86.525"
"A","3","[2016-07-22 05:20:00,2016-07-22 05:40:00)","100.46","100.46000000000001"
"A","3","[2016-07-22 06:00:00,2016-07-22 06:20:00)","71.78","79.16"
"A","3","[2016-07-22 06:20:00,2016-07-22 06:40:00)","103.12","105.65"
"A","3","[2016-07-22 06:40:00,2016-07-22 07:00:00)","160.99","160.99"
"A","3","[2016-07-22 07:00:00,2016-07-22 07:20:00)","106.91","106.91"
"A","3","[2016-07-22 07:20:00,2016-07-22 07:40:00)","137.21","136.1"
"A","3","[2016-07-22 07:40:00,2016-07-22 08:00:00)","166.47","166.465"
"A","3","[2016-07-22 08:00:00,2016-07-22 08:20:00)","133.41","118.38"
"A","3","[2016-07-22 08:20:00,2016-07-22 08:40:00)","150.22","144.515"
"A","3","[2016-07-22 08:40:00,2016-07-22 09:00:00)","135.28","124.045"
"A","3","[2016-07-22 09:00:00,2016-07-22 09:20:00)","121.01","123.49"
"A","3","[2016-07-22 09:20:00,2016-07-22 09:40:00)","132.87","111.14"
"A","3","[2016-07-22 09:40:00,2016-07-22 10:00:00)","109.12","92.61"
"A","3","[2016-07-22 10:00:00,2016-07-22 10:20:00)","93.68","93.68"
"A","3","[2016-07-22 10:20:00,2016-07-22 10:40:00)","164.1","126.42500000000001"
"A","3","[2016-07-22 10:40:00,2016-07-22 11:00:00)","110.71","110.71000000000001"
"A","3","[2016-07-22 11:00:00,2016-07-22 11:20:00)","104.11","106.21000000000001"
"A","3","[2016-07-22 11:20:00,2016-07-22 11:40:00)","87.2","86.73"
"A","3","[2016-07-22 11:40:00,2016-07-22 12:00:00)","121.41","128.565"
"A","3","[2016-07-22 12:20:00,2016-07-22 12:40:00)","89.81","89.81"
"A","3","[2016-07-22 12:40:00,2016-07-22 13:00:00)","123.39","107.32"
"A","3","[2016-07-22 13:00:00,2016-07-22 13:20:00)","92.78","94.74"
"A","3","[2016-07-22 13:20:00,2016-07-22 13:40:00)","110.69","117.86"
"A","3","[2016-07-22 13:40:00,2016-07-22 14:00:00)","89.23","85.375"
"A","3","[2016-07-22 14:00:00,2016-07-22 14:20:00)","98.01","97.61"
"A","3","[2016-07-22 14:20:00,2016-07-22 14:40:00)","132.44","123.0"
"A","3","[2016-07-22 14:40:00,2016-07-22 15:00:00)","110.89","102.115"
"A","3","[2016-07-22 15:00:00,2016-07-22 15:20:00)","107.58","98.55"
"A","3","[2016-07-22 15:20:00,2016-07-22 15:40:00)","108.73","105.35"
"A","3","[2016-07-22 15:40:00,2016-07-22 16:00:00)","102.05","98.495"
"A","3","[2016-07-22 16:00:00,2016-07-22 16:20:00)","120.41","118.13"
"A","3","[2016-07-22 16:20:00,2016-07-22 16:40:00)","131.72","113.86"
"A","3","[2016-07-22 16:40:00,2016-07-22 17:00:00)","133.68","137.515"
"A","3","[2016-07-22 17:00:00,2016-07-22 17:20:00)","117.13","113.405"
"A","3","[2016-07-22 17:20:00,2016-07-22 17:40:00)","129.65","129.52"
"A","3","[2016-07-22 17:40:00,2016-07-22 18:00:00)","105.02","99.50999999999999"
"A","3","[2016-07-22 18:00:00,2016-07-22 18:20:00)","153.13","148.215"
"A","3","[2016-07-22 18:20:00,2016-07-22 18:40:00)","116.88","129.89999999999998"
"A","3","[2016-07-22 18:40:00,2016-07-22 19:00:00)","111.73","108.59"
"A","3","[2016-07-22 19:00:00,2016-07-22 19:20:00)","106.96","111.45"
"A","3","[2016-07-22 19:20:00,2016-07-22 19:40:00)","127.75","135.505"
"A","3","[2016-07-22 19:40:00,2016-07-22 20:00:00)","155.76","161.63"
"A","3","[2016-07-22 20:00:00,2016-07-22 20:20:00)","166.21","166.21"
"A","3","[2016-07-22 20:20:00,2016-07-22 20:40:00)","125.79","125.54"
"A","3","[2016-07-22 20:40:00,2016-07-22 21:00:00)","107.36","99.9"
"A","3","[2016-07-22 21:00:00,2016-07-22 21:20:00)","105.84","99.46000000000001"
"A","3","[2016-07-22 21:20:00,2016-07-22 21:40:00)","104.33","108.63499999999999"
"A","3","[2016-07-22 21:40:00,2016-07-22 22:00:00)","111.29","111.28999999999999"
"A","3","[2016-07-22 22:20:00,2016-07-22 22:40:00)","124.69","124.69"
