"tollgate_id","time_window","direction","volume","etc","model_1","model_2","model_3","model_4","model_5","model_6","model_7","type_0","type_1"
"3","[2016-09-26 14:00:00,2016-09-26 14:20:00)","0","104","33","82","20","0","2","0","0","0","0","0"
"3","[2016-09-26 14:20:00,2016-09-26 14:40:00)","0","146","32","77","19","0","4","0","0","0","0","0"
"3","[2016-09-26 14:40:00,2016-09-26 15:00:00)","0","117","22","94","22","0","0","0","0","0","0","0"
"3","[2016-09-26 15:00:00,2016-09-26 15:20:00)","0","97","15","70","24","1","2","0","0","0","0","0"
"3","[2016-09-26 15:20:00,2016-09-26 15:40:00)","0","116","26","89","25","0","2","0","0","0","0","0"
"3","[2016-09-26 15:40:00,2016-09-26 16:00:00)","0","98","16","70","27","0","1","0","0","0","0","0"
"3","[2016-09-26 16:00:00,2016-09-26 16:20:00)","0","118","29","96","21","0","1","0","0","0","0","0"
"3","[2016-09-26 16:20:00,2016-09-26 16:40:00)","0","121","30","98","22","0","1","0","0","0","0","0"
"3","[2016-09-26 16:40:00,2016-09-26 17:00:00)","0","136","39","108","27","1","0","0","0","0","0","0"
"3","[2016-09-26 17:00:00,2016-09-26 17:20:00)","0","120","29","88","31","0","1","0","0","0","0","0"
"3","[2016-09-26 17:20:00,2016-09-26 17:40:00)","0","106","20","88","17","1","0","0","0","0","0","0"
"3","[2016-09-26 17:40:00,2016-09-26 18:00:00)","0","101","19","75","25","0","1","0","0","0","0","0"
"3","[2016-09-26 18:00:00,2016-09-26 18:20:00)","0","95","25","74","20","0","1","0","0","0","0","0"
"3","[2016-09-26 18:20:00,2016-09-26 18:40:00)","0","88","14","71","16","0","1","0","0","0","0","0"
"3","[2016-09-26 18:40:00,2016-09-26 19:00:00)","0","62","9","41","21","0","0","0","0","0","0","0"
"3","[2016-09-26 19:00:00,2016-09-26 19:20:00)","0","64","14","51","13","0","0","0","0","0","0","0"
"3","[2016-09-26 19:20:00,2016-09-26 19:40:00)","0","49","5","26","23","0","0","0","0","0","0","0"
"3","[2016-09-26 19:40:00,2016-09-26 20:00:00)","0","48","10","31","17","0","0","0","0","0","0","0"
"3","[2016-09-26 20:00:00,2016-09-26 20:20:00)","0","49","15","36","11","1","1","0","0","0","0","0"
"3","[2016-09-26 20:20:00,2016-09-26 20:40:00)","0","40","6","26","14","0","0","0","0","0","0","0"
"3","[2016-09-26 20:40:00,2016-09-26 21:00:00)","0","49","10","35","13","0","1","0","0","0","0","0"
"3","[2016-09-26 21:00:00,2016-09-26 21:20:00)","0","46","9","37","9","0","0","0","0","0","0","0"
"3","[2016-09-26 21:20:00,2016-09-26 21:40:00)","0","38","5","28","10","0","0","0","0","0","0","0"
"3","[2016-09-26 21:40:00,2016-09-26 22:00:00)","0","42","9","31","11","0","0","0","0","0","0","0"
"3","[2016-09-26 22:00:00,2016-09-26 22:20:00)","0","30","5","23","7","0","0","0","0","0","0","0"
"3","[2016-09-26 22:20:00,2016-09-26 22:40:00)","0","26","5","17","9","0","0","0","0","0","0","0"
"3","[2016-09-26 22:40:00,2016-09-26 23:00:00)","0","15","2","11","4","0","0","0","0","0","0","0"
"3","[2016-09-26 23:00:00,2016-09-26 23:20:00)","0","17","3","10","7","0","0","0","0","0","0","0"
"3","[2016-09-26 23:20:00,2016-09-26 23:40:00)","0","19","4","15","4","0","0","0","0","0","0","0"
"3","[2016-09-26 23:40:00,2016-09-27 00:00:00)","0","14","0","7","7","0","0","0","0","0","0","0"
"3","[2016-09-27 00:00:00,2016-09-27 00:20:00)","0","14","1","9","1","1","1","2","0","0","0","0"
"3","[2016-09-27 00:20:00,2016-09-27 00:40:00)","0","17","2","16","0","1","0","0","0","0","0","0"
"3","[2016-09-27 00:40:00,2016-09-27 01:00:00)","0","14","1","13","0","0","0","1","0","0","0","0"
"3","[2016-09-27 01:00:00,2016-09-27 01:20:00)","0","23","0","21","0","0","0","2","0","0","0","0"
"3","[2016-09-27 01:20:00,2016-09-27 01:40:00)","0","20","2","15","1","2","0","2","0","0","0","0"
"3","[2016-09-27 01:40:00,2016-09-27 02:00:00)","0","12","0","9","1","1","0","1","0","0","0","0"
"3","[2016-09-27 02:00:00,2016-09-27 02:20:00)","0","11","0","7","0","0","0","4","0","0","0","0"
"3","[2016-09-27 02:20:00,2016-09-27 02:40:00)","0","11","0","9","1","1","0","0","0","0","0","0"
"3","[2016-09-27 02:40:00,2016-09-27 03:00:00)","0","14","2","13","0","0","0","1","0","0","0","0"
"3","[2016-09-27 03:00:00,2016-09-27 03:20:00)","0","12","1","10","1","0","0","1","0","0","0","0"
"3","[2016-09-27 03:20:00,2016-09-27 03:40:00)","0","12","0","6","4","0","0","2","0","0","0","0"
"3","[2016-09-27 03:40:00,2016-09-27 04:00:00)","0","12","0","9","1","0","0","2","0","0","0","0"
"3","[2016-09-27 04:00:00,2016-09-27 04:20:00)","0","12","1","11","1","0","0","0","0","0","0","0"
"3","[2016-09-27 04:20:00,2016-09-27 04:40:00)","0","16","2","13","1","0","0","2","0","0","0","0"
"3","[2016-09-27 04:40:00,2016-09-27 05:00:00)","0","21","3","18","1","0","0","2","0","0","0","0"
"3","[2016-09-27 05:00:00,2016-09-27 05:20:00)","0","14","0","6","8","0","0","0","0","0","0","0"
"3","[2016-09-27 05:20:00,2016-09-27 05:40:00)","0","9","0","4","5","0","0","0","0","0","0","0"
"3","[2016-09-27 05:40:00,2016-09-27 06:00:00)","0","19","2","10","8","1","0","0","0","0","0","0"
"3","[2016-09-27 06:00:00,2016-09-27 06:20:00)","0","33","4","24","9","0","0","0","0","0","0","0"
"3","[2016-09-27 06:20:00,2016-09-27 06:40:00)","0","41","13","29","11","0","1","0","0","0","0","0"
"3","[2016-09-27 06:40:00,2016-09-27 07:00:00)","0","71","26","56","12","1","2","0","0","0","0","0"
"3","[2016-09-27 07:00:00,2016-09-27 07:20:00)","0","113","35","83","25","2","3","0","0","0","0","0"
"3","[2016-09-27 07:20:00,2016-09-27 07:40:00)","0","139","58","122","13","1","3","0","0","0","0","0"
"3","[2016-09-27 07:40:00,2016-09-27 08:00:00)","0","142","49","123","16","0","3","0","0","0","0","0"
"3","[2016-09-27 08:00:00,2016-09-27 08:20:00)","0","188","56","167","17","3","1","0","0","0","0","0"
"3","[2016-09-27 08:20:00,2016-09-27 08:40:00)","0","137","39","117","20","0","0","0","0","0","0","0"
"3","[2016-09-27 08:40:00,2016-09-27 09:00:00)","0","189","54","167","19","2","1","0","0","0","0","0"
"3","[2016-09-27 09:00:00,2016-09-27 09:20:00)","0","150","36","122","25","1","2","0","0","0","0","0"
"3","[2016-09-27 09:20:00,2016-09-27 09:40:00)","0","127","27","100","24","1","2","0","0","0","0","0"
"3","[2016-09-27 09:40:00,2016-09-27 10:00:00)","0","123","19","93","29","0","0","0","0","0","0","0"
"3","[2016-09-27 10:00:00,2016-09-27 10:20:00)","0","136","30","106","28","1","1","0","0","0","0","0"
"3","[2016-09-27 10:20:00,2016-09-27 10:40:00)","0","118","28","84","32","1","1","0","0","0","0","0"
"3","[2016-09-27 10:40:00,2016-09-27 11:00:00)","0","99","27","76","21","2","0","0","0","0","0","0"
"3","[2016-09-27 11:00:00,2016-09-27 11:20:00)","0","102","20","85","16","0","1","0","0","0","0","0"
"3","[2016-09-27 11:20:00,2016-09-27 11:40:00)","0","99","21","63","34","0","2","0","0","0","0","0"
"3","[2016-09-27 11:40:00,2016-09-27 12:00:00)","0","86","11","58","28","0","0","0","0","0","0","0"
"3","[2016-09-27 12:00:00,2016-09-27 12:20:00)","0","97","17","72","22","0","2","0","0","0","0","0"
"3","[2016-09-27 12:20:00,2016-09-27 12:40:00)","0","93","17","69","23","0","1","0","0","0","0","0"
"3","[2016-09-27 12:40:00,2016-09-27 13:00:00)","0","102","20","77","23","1","1","0","0","0","0","0"
"3","[2016-09-27 13:00:00,2016-09-27 13:20:00)","0","129","25","100","27","1","1","0","0","0","0","0"
"3","[2016-09-27 13:20:00,2016-09-27 13:40:00)","0","119","17","86","30","0","3","0","0","0","0","0"
"3","[2016-09-27 13:40:00,2016-09-27 14:00:00)","0","113","24","84","26","0","2","0","0","1","0","0"
"3","[2016-09-27 14:00:00,2016-09-27 14:20:00)","0","91","17","66","24","0","1","0","0","0","0","0"
"3","[2016-09-27 14:20:00,2016-09-27 14:40:00)","0","115","28","84","28","1","2","0","0","0","0","0"
"3","[2016-09-27 14:40:00,2016-09-27 15:00:00)","0","108","25","78","28","0","2","0","0","0","0","0"
"3","[2016-09-27 15:00:00,2016-09-27 15:20:00)","0","108","33","79","27","1","1","0","0","0","0","0"
"3","[2016-09-27 15:20:00,2016-09-27 15:40:00)","0","118","32","84","30","2","2","0","0","0","0","0"
"3","[2016-09-27 15:40:00,2016-09-27 16:00:00)","0","114","30","86","22","1","5","0","0","0","0","0"
"3","[2016-09-27 16:00:00,2016-09-27 16:20:00)","0","115","31","84","28","1","2","0","0","0","0","0"
"3","[2016-09-27 16:20:00,2016-09-27 16:40:00)","0","83","30","66","16","0","1","0","0","0","0","0"
"3","[2016-09-27 16:40:00,2016-09-27 17:00:00)","0","153","42","119","34","0","0","0","0","0","0","0"
"3","[2016-09-27 17:00:00,2016-09-27 17:20:00)","0","138","31","112","24","1","1","0","0","0","0","0"
"3","[2016-09-27 17:20:00,2016-09-27 17:40:00)","0","140","40","114","25","1","0","0","0","0","0","0"
"3","[2016-09-27 17:40:00,2016-09-27 18:00:00)","0","104","27","79","23","0","2","0","0","0","0","0"
"3","[2016-09-27 18:00:00,2016-09-27 18:20:00)","0","92","28","73","17","1","1","0","0","0","0","0"
"3","[2016-09-27 18:20:00,2016-09-27 18:40:00)","0","72","19","55","15","0","2","0","0","0","0","0"
"3","[2016-09-27 18:40:00,2016-09-27 19:00:00)","0","74","14","58","16","0","0","0","0","0","0","0"
"3","[2016-09-27 19:00:00,2016-09-27 19:20:00)","0","51","7","42","9","0","0","0","0","0","0","0"
"3","[2016-09-27 19:20:00,2016-09-27 19:40:00)","0","65","7","39","25","0","0","0","0","0","0","0"
"3","[2016-09-27 19:40:00,2016-09-27 20:00:00)","0","64","12","50","14","0","0","0","0","0","0","0"
"3","[2016-09-27 20:00:00,2016-09-27 20:20:00)","0","56","14","38","17","0","1","0","0","0","0","0"
"3","[2016-09-27 20:20:00,2016-09-27 20:40:00)","0","51","8","39","12","0","0","0","0","0","0","0"
"3","[2016-09-27 20:40:00,2016-09-27 21:00:00)","0","29","10","26","3","0","0","0","0","0","0","0"
"3","[2016-09-27 21:00:00,2016-09-27 21:20:00)","0","36","5","22","14","0","0","0","0","0","0","0"
"3","[2016-09-27 21:20:00,2016-09-27 21:40:00)","0","41","10","33","8","0","0","0","0","0","0","0"
"3","[2016-09-27 21:40:00,2016-09-27 22:00:00)","0","32","5","22","10","0","0","0","0","0","0","0"
"3","[2016-09-27 22:00:00,2016-09-27 22:20:00)","0","32","7","22","10","0","0","0","0","0","0","0"
"3","[2016-09-27 22:20:00,2016-09-27 22:40:00)","0","21","3","14","7","0","0","0","0","0","0","0"
"3","[2016-09-27 22:40:00,2016-09-27 23:00:00)","0","24","4","19","5","0","0","0","0","0","0","0"
"3","[2016-09-27 23:00:00,2016-09-27 23:20:00)","0","4","0","3","1","0","0","0","0","0","0","0"
"3","[2016-09-27 23:20:00,2016-09-27 23:40:00)","0","15","1","8","7","0","0","0","0","0","0","0"
"3","[2016-09-27 23:40:00,2016-09-28 00:00:00)","0","14","2","10","4","0","0","0","0","0","0","0"
"3","[2016-09-28 00:00:00,2016-09-28 00:20:00)","0","16","5","16","0","0","0","0","0","0","0","0"
"3","[2016-09-28 00:20:00,2016-09-28 00:40:00)","0","11","1","10","0","0","0","1","0","0","0","0"
"3","[2016-09-28 00:40:00,2016-09-28 01:00:00)","0","19","2","16","2","0","0","0","0","1","0","0"
"3","[2016-09-28 01:00:00,2016-09-28 01:20:00)","0","23","0","16","2","0","0","4","0","1","0","0"
"3","[2016-09-28 01:20:00,2016-09-28 01:40:00)","0","29","3","25","2","0","0","1","0","1","0","0"
"3","[2016-09-28 01:40:00,2016-09-28 02:00:00)","0","13","1","12","0","1","0","0","0","0","0","0"
"3","[2016-09-28 02:00:00,2016-09-28 02:20:00)","0","14","2","13","1","0","0","0","0","0","0","0"
"3","[2016-09-28 02:20:00,2016-09-28 02:40:00)","0","14","2","11","1","1","0","1","0","0","0","0"
"3","[2016-09-28 02:40:00,2016-09-28 03:00:00)","0","16","1","12","1","0","0","3","0","0","0","0"
"3","[2016-09-28 03:00:00,2016-09-28 03:20:00)","0","20","2","16","1","1","0","2","0","0","0","0"
"3","[2016-09-28 03:20:00,2016-09-28 03:40:00)","0","7","0","5","1","1","0","0","0","0","0","0"
"3","[2016-09-28 03:40:00,2016-09-28 04:00:00)","0","13","0","11","1","0","0","1","0","0","0","0"
"3","[2016-09-28 04:00:00,2016-09-28 04:20:00)","0","10","0","7","1","1","0","1","0","0","0","0"
"3","[2016-09-28 04:20:00,2016-09-28 04:40:00)","0","19","4","16","0","2","0","1","0","0","0","0"
"3","[2016-09-28 04:40:00,2016-09-28 05:00:00)","0","8","1","5","2","1","0","0","0","0","0","0"
"3","[2016-09-28 05:00:00,2016-09-28 05:20:00)","0","14","1","4","9","0","1","0","0","0","0","0"
"3","[2016-09-28 05:20:00,2016-09-28 05:40:00)","0","13","1","7","6","0","0","0","0","0","0","0"
"3","[2016-09-28 05:40:00,2016-09-28 06:00:00)","0","18","3","9","8","0","1","0","0","0","0","0"
"3","[2016-09-28 06:00:00,2016-09-28 06:20:00)","0","28","5","15","11","1","1","0","0","0","0","0"
"3","[2016-09-28 06:20:00,2016-09-28 06:40:00)","0","37","8","24","13","0","0","0","0","0","0","0"
"3","[2016-09-28 06:40:00,2016-09-28 07:00:00)","0","84","24","65","18","1","0","0","0","0","0","0"
"3","[2016-09-28 07:00:00,2016-09-28 07:20:00)","0","119","42","100","13","1","5","0","0","0","0","0"
"3","[2016-09-28 07:20:00,2016-09-28 07:40:00)","0","132","49","113","15","3","1","0","0","0","0","0"
"3","[2016-09-28 07:40:00,2016-09-28 08:00:00)","0","135","51","121","12","0","2","0","0","0","0","0"
"3","[2016-09-28 08:00:00,2016-09-28 08:20:00)","0","139","37","124","14","0","1","0","0","0","0","0"
"3","[2016-09-28 08:20:00,2016-09-28 08:40:00)","0","148","49","133","14","1","0","0","0","0","0","0"
"3","[2016-09-28 08:40:00,2016-09-28 09:00:00)","0","156","44","131","23","1","1","0","0","0","0","0"
"3","[2016-09-28 09:00:00,2016-09-28 09:20:00)","0","145","41","123","20","1","1","0","0","0","0","0"
"3","[2016-09-28 09:20:00,2016-09-28 09:40:00)","0","132","30","106","23","0","3","0","0","0","0","0"
"3","[2016-09-28 09:40:00,2016-09-28 10:00:00)","0","133","27","116","17","0","0","0","0","0","0","0"
"3","[2016-09-28 10:00:00,2016-09-28 10:20:00)","0","100","20","82","16","1","1","0","0","0","0","0"
"3","[2016-09-28 10:20:00,2016-09-28 10:40:00)","0","92","20","69","22","0","1","0","0","0","0","0"
"3","[2016-09-28 10:40:00,2016-09-28 11:00:00)","0","96","16","71","25","0","0","0","0","0","0","0"
"3","[2016-09-28 11:00:00,2016-09-28 11:20:00)","0","77","10","51","25","0","1","0","0","0","0","0"
"3","[2016-09-28 11:20:00,2016-09-28 11:40:00)","0","91","14","67","23","0","1","0","0","0","0","0"
"3","[2016-09-28 11:40:00,2016-09-28 12:00:00)","0","75","11","53","21","0","1","0","0","0","0","0"
"3","[2016-09-28 12:00:00,2016-09-28 12:20:00)","0","82","18","58","21","1","2","0","0","0","0","0"
"3","[2016-09-28 12:20:00,2016-09-28 12:40:00)","0","97","20","76","20","0","1","0","0","0","0","0"
"3","[2016-09-28 12:40:00,2016-09-28 13:00:00)","0","103","31","80","21","1","1","0","0","0","0","0"
"3","[2016-09-28 13:00:00,2016-09-28 13:20:00)","0","96","22","81","14","0","1","0","0","0","0","0"
"3","[2016-09-28 13:20:00,2016-09-28 13:40:00)","0","115","21","87","25","1","2","0","0","0","0","0"
"3","[2016-09-28 13:40:00,2016-09-28 14:00:00)","0","121","35","96","22","0","3","0","0","0","0","0"
"3","[2016-09-28 14:00:00,2016-09-28 14:20:00)","0","98","28","80","16","0","2","0","0","0","0","0"
"3","[2016-09-28 14:20:00,2016-09-28 14:40:00)","0","80","26","61","16","0","2","0","0","0","0","0"
"3","[2016-09-28 14:40:00,2016-09-28 15:00:00)","0","102","20","81","20","0","1","0","0","0","0","0"
"3","[2016-09-28 15:00:00,2016-09-28 15:20:00)","0","106","23","86","17","0","1","0","0","0","0","0"
"3","[2016-09-28 15:20:00,2016-09-28 15:40:00)","0","105","29","81","21","1","2","0","0","0","0","0"
"3","[2016-09-28 15:40:00,2016-09-28 16:00:00)","0","107","23","86","21","0","0","0","0","0","0","0"
"3","[2016-09-28 16:00:00,2016-09-28 16:20:00)","0","123","22","97","25","0","1","0","0","0","0","0"
"3","[2016-09-28 16:20:00,2016-09-28 16:40:00)","0","99","19","82","16","0","1","0","0","0","0","0"
"3","[2016-09-28 16:40:00,2016-09-28 17:00:00)","0","129","32","102","26","0","1","0","0","0","0","0"
"3","[2016-09-28 17:00:00,2016-09-28 17:20:00)","0","115","27","90","25","0","0","0","0","0","0","0"
"3","[2016-09-28 17:20:00,2016-09-28 17:40:00)","0","114","36","90","23","0","1","0","0","0","0","0"
"3","[2016-09-28 17:40:00,2016-09-28 18:00:00)","0","125","31","101","24","0","0","0","0","0","0","0"
"3","[2016-09-28 18:00:00,2016-09-28 18:20:00)","0","77","23","57","18","0","2","0","0","0","0","0"
"3","[2016-09-28 18:20:00,2016-09-28 18:40:00)","0","66","8","47","18","0","1","0","0","0","0","0"
"3","[2016-09-28 18:40:00,2016-09-28 19:00:00)","0","70","17","52","18","0","0","0","0","0","0","0"
"3","[2016-09-28 19:00:00,2016-09-28 19:20:00)","0","49","13","40","9","0","0","0","0","0","0","0"
"3","[2016-09-28 19:20:00,2016-09-28 19:40:00)","0","46","11","33","13","0","0","0","0","0","0","0"
"3","[2016-09-28 19:40:00,2016-09-28 20:00:00)","0","63","15","46","17","0","0","0","0","0","0","0"
"3","[2016-09-28 20:00:00,2016-09-28 20:20:00)","0","53","11","40","13","0","0","0","0","0","0","0"
"3","[2016-09-28 20:20:00,2016-09-28 20:40:00)","0","52","8","40","12","0","0","0","0","0","0","0"
"3","[2016-09-28 20:40:00,2016-09-28 21:00:00)","0","56","12","32","23","0","1","0","0","0","0","0"
"3","[2016-09-28 21:00:00,2016-09-28 21:20:00)","0","47","11","32","15","0","0","0","0","0","0","0"
"3","[2016-09-28 21:20:00,2016-09-28 21:40:00)","0","35","12","28","7","0","0","0","0","0","0","0"
"3","[2016-09-28 21:40:00,2016-09-28 22:00:00)","0","28","6","22","6","0","0","0","0","0","0","0"
"3","[2016-09-28 22:00:00,2016-09-28 22:20:00)","0","18","4","15","3","0","0","0","0","0","0","0"
"3","[2016-09-28 22:20:00,2016-09-28 22:40:00)","0","17","6","14","3","0","0","0","0","0","0","0"
"3","[2016-09-28 22:40:00,2016-09-28 23:00:00)","0","17","1","12","5","0","0","0","0","0","0","0"
"3","[2016-09-28 23:00:00,2016-09-28 23:20:00)","0","25","7","19","6","0","0","0","0","0","0","0"
"3","[2016-09-28 23:20:00,2016-09-28 23:40:00)","0","22","3","16","6","0","0","0","0","0","0","0"
"3","[2016-09-28 23:40:00,2016-09-29 00:00:00)","0","18","2","14","3","0","0","1","0","0","0","0"
"3","[2016-09-29 00:00:00,2016-09-29 00:20:00)","0","13","1","12","1","0","0","0","0","0","0","0"
"3","[2016-09-29 00:20:00,2016-09-29 00:40:00)","0","17","1","16","1","0","0","0","0","0","0","0"
"3","[2016-09-29 00:40:00,2016-09-29 01:00:00)","0","7","0","6","0","0","0","1","0","0","0","0"
"3","[2016-09-29 01:00:00,2016-09-29 01:20:00)","0","17","0","15","0","0","0","2","0","0","0","0"
"3","[2016-09-29 01:20:00,2016-09-29 01:40:00)","0","21","1","18","1","0","0","2","0","0","0","0"
"3","[2016-09-29 01:40:00,2016-09-29 02:00:00)","0","19","1","17","2","0","0","0","0","0","0","0"
"3","[2016-09-29 02:00:00,2016-09-29 02:20:00)","0","5","0","3","1","0","0","1","0","0","0","0"
"3","[2016-09-29 02:20:00,2016-09-29 02:40:00)","0","10","1","6","2","0","0","1","0","1","0","0"
"3","[2016-09-29 02:40:00,2016-09-29 03:00:00)","0","12","1","9","0","0","0","3","0","0","0","0"
"3","[2016-09-29 03:00:00,2016-09-29 03:20:00)","0","8","1","7","1","0","0","0","0","0","0","0"
"3","[2016-09-29 03:20:00,2016-09-29 03:40:00)","0","15","0","12","2","1","0","0","0","0","0","0"
"3","[2016-09-29 03:40:00,2016-09-29 04:00:00)","0","9","0","6","1","1","0","1","0","0","0","0"
"3","[2016-09-29 04:00:00,2016-09-29 04:20:00)","0","16","1","11","2","1","0","2","0","0","0","0"
"3","[2016-09-29 04:20:00,2016-09-29 04:40:00)","0","12","2","7","0","2","0","3","0","0","0","0"
"3","[2016-09-29 04:40:00,2016-09-29 05:00:00)","0","13","1","9","3","0","0","1","0","0","0","0"
"3","[2016-09-29 05:00:00,2016-09-29 05:20:00)","0","11","1","4","7","0","0","0","0","0","0","0"
"3","[2016-09-29 05:20:00,2016-09-29 05:40:00)","0","16","2","8","8","0","0","0","0","0","0","0"
"3","[2016-09-29 05:40:00,2016-09-29 06:00:00)","0","17","2","10","7","0","0","0","0","0","0","0"
"3","[2016-09-29 06:00:00,2016-09-29 06:20:00)","0","23","4","12","10","1","0","0","0","0","0","0"
"3","[2016-09-29 06:20:00,2016-09-29 06:40:00)","0","41","9","29","12","0","0","0","0","0","0","0"
"3","[2016-09-29 06:40:00,2016-09-29 07:00:00)","0","75","24","55","15","1","3","0","0","0","0","0"
"3","[2016-09-29 07:00:00,2016-09-29 07:20:00)","0","100","35","75","20","2","3","0","0","0","0","0"
"3","[2016-09-29 07:20:00,2016-09-29 07:40:00)","0","116","45","94","19","1","2","0","0","0","0","0"
"3","[2016-09-29 07:40:00,2016-09-29 08:00:00)","0","121","42","108","11","0","2","0","0","0","0","0"
"3","[2016-09-29 08:00:00,2016-09-29 08:20:00)","0","149","50","134","15","0","0","0","0","0","0","0"
"3","[2016-09-29 08:20:00,2016-09-29 08:40:00)","0","141","42","124","15","1","1","0","0","0","0","0"
"3","[2016-09-29 08:40:00,2016-09-29 09:00:00)","0","145","50","127","16","1","0","0","0","0","0","0"
"3","[2016-09-29 09:00:00,2016-09-29 09:20:00)","0","128","35","113","12","1","2","0","0","0","0","0"
"3","[2016-09-29 09:20:00,2016-09-29 09:40:00)","0","106","31","91","15","0","0","0","0","0","0","0"
"3","[2016-09-29 09:40:00,2016-09-29 10:00:00)","0","105","23","79","24","1","1","0","0","0","0","0"
