"tollgate_id","time_window","direction","volume"
"1","[2016-10-24 16:00:00,2016-10-24 16:20:00)","0","49"
"1","[2016-10-24 16:00:00,2016-10-24 16:20:00)","1","99"
"2","[2016-10-24 16:00:00,2016-10-24 16:20:00)","0","69"
"3","[2016-10-24 16:20:00,2016-10-24 16:40:00)","0","100"
"3","[2016-10-24 16:20:00,2016-10-24 16:40:00)","1","80"
"2","[2016-10-24 16:20:00,2016-10-24 16:40:00)","0","75"
"1","[2016-10-24 16:20:00,2016-10-24 16:40:00)","0","50"
"1","[2016-10-24 16:20:00,2016-10-24 16:40:00)","1","108"
"3","[2016-10-24 16:40:00,2016-10-24 17:00:00)","0","130"
"3","[2016-10-24 16:40:00,2016-10-24 17:00:00)","1","81"
"1","[2016-10-24 16:40:00,2016-10-24 17:00:00)","0","44"
"1","[2016-10-24 16:40:00,2016-10-24 17:00:00)","1","103"
"2","[2016-10-24 16:40:00,2016-10-24 17:00:00)","0","80"
"3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","133"
"3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","1","80"
"1","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","32"
"1","[2016-10-24 17:00:00,2016-10-24 17:20:00)","1","108"
"2","[2016-10-24 17:00:00,2016-10-24 17:20:00)","0","74"
"3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","107"
"3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","1","97"
"2","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","60"
"1","[2016-10-24 17:20:00,2016-10-24 17:40:00)","0","39"
"1","[2016-10-24 17:20:00,2016-10-24 17:40:00)","1","112"
"3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","110"
"3","[2016-10-24 17:40:00,2016-10-24 18:00:00)","1","80"
"1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","29"
"1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","1","134"
"2","[2016-10-24 17:40:00,2016-10-24 18:00:00)","0","61"
"3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","75"
"3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","1","91"
"2","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","53"
"1","[2016-10-24 18:00:00,2016-10-24 18:20:00)","0","15"
"1","[2016-10-24 18:00:00,2016-10-24 18:20:00)","1","69"
"2","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","45"
"3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","62"
"3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","1","94"
"1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","0","18"
"1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","1","84"
"3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","49"
"3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","1","74"
"2","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","37"
"1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","0","13"
"1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","1","69"
"2","[2016-10-24 19:00:00,2016-10-24 19:20:00)","0","51"
"1","[2016-10-24 19:00:00,2016-10-24 19:20:00)","0","27"
"1","[2016-10-24 19:00:00,2016-10-24 19:20:00)","1","68"
"3","[2016-10-24 19:00:00,2016-10-24 19:20:00)","0","38"
"3","[2016-10-24 19:00:00,2016-10-24 19:20:00)","1","56"
"1","[2016-10-24 19:20:00,2016-10-24 19:40:00)","0","16"
"1","[2016-10-24 19:20:00,2016-10-24 19:40:00)","1","43"
"3","[2016-10-24 19:20:00,2016-10-24 19:40:00)","0","39"
"3","[2016-10-24 19:20:00,2016-10-24 19:40:00)","1","51"
"2","[2016-10-24 19:20:00,2016-10-24 19:40:00)","0","36"
"3","[2016-10-24 19:40:00,2016-10-24 20:00:00)","0","44"
"3","[2016-10-24 19:40:00,2016-10-24 20:00:00)","1","58"
"2","[2016-10-24 19:40:00,2016-10-24 20:00:00)","0","29"
"1","[2016-10-24 19:40:00,2016-10-24 20:00:00)","0","10"
"1","[2016-10-24 19:40:00,2016-10-24 20:00:00)","1","48"
"1","[2016-10-24 20:00:00,2016-10-24 20:20:00)","0","18"
"1","[2016-10-24 20:00:00,2016-10-24 20:20:00)","1","32"
"3","[2016-10-24 20:00:00,2016-10-24 20:20:00)","0","55"
"3","[2016-10-24 20:00:00,2016-10-24 20:20:00)","1","35"
"2","[2016-10-24 20:00:00,2016-10-24 20:20:00)","0","37"
"1","[2016-10-24 20:20:00,2016-10-24 20:40:00)","0","19"
"1","[2016-10-24 20:20:00,2016-10-24 20:40:00)","1","48"
"2","[2016-10-24 20:20:00,2016-10-24 20:40:00)","0","27"
"3","[2016-10-24 20:20:00,2016-10-24 20:40:00)","0","47"
"3","[2016-10-24 20:20:00,2016-10-24 20:40:00)","1","49"
"1","[2016-10-24 20:40:00,2016-10-24 21:00:00)","0","17"
"1","[2016-10-24 20:40:00,2016-10-24 21:00:00)","1","34"
"2","[2016-10-24 20:40:00,2016-10-24 21:00:00)","0","40"
"3","[2016-10-24 20:40:00,2016-10-24 21:00:00)","0","26"
"3","[2016-10-24 20:40:00,2016-10-24 21:00:00)","1","43"
"3","[2016-10-24 21:00:00,2016-10-24 21:20:00)","0","46"
"3","[2016-10-24 21:00:00,2016-10-24 21:20:00)","1","32"
"2","[2016-10-24 21:00:00,2016-10-24 21:20:00)","0","31"
"1","[2016-10-24 21:00:00,2016-10-24 21:20:00)","0","19"
"1","[2016-10-24 21:00:00,2016-10-24 21:20:00)","1","21"
"1","[2016-10-24 21:20:00,2016-10-24 21:40:00)","0","14"
"1","[2016-10-24 21:20:00,2016-10-24 21:40:00)","1","24"
"3","[2016-10-24 21:20:00,2016-10-24 21:40:00)","0","35"
"3","[2016-10-24 21:20:00,2016-10-24 21:40:00)","1","38"
"2","[2016-10-24 21:20:00,2016-10-24 21:40:00)","0","28"
"2","[2016-10-24 21:40:00,2016-10-24 22:00:00)","0","18"
"3","[2016-10-24 21:40:00,2016-10-24 22:00:00)","0","34"
"3","[2016-10-24 21:40:00,2016-10-24 22:00:00)","1","34"
"1","[2016-10-24 21:40:00,2016-10-24 22:00:00)","0","14"
"1","[2016-10-24 21:40:00,2016-10-24 22:00:00)","1","23"
"3","[2016-10-24 22:00:00,2016-10-24 22:20:00)","0","22"
"3","[2016-10-24 22:00:00,2016-10-24 22:20:00)","1","19"
"2","[2016-10-24 22:00:00,2016-10-24 22:20:00)","0","20"
"1","[2016-10-24 22:00:00,2016-10-24 22:20:00)","0","10"
"1","[2016-10-24 22:00:00,2016-10-24 22:20:00)","1","25"
"2","[2016-10-24 22:20:00,2016-10-24 22:40:00)","0","20"
"3","[2016-10-24 22:20:00,2016-10-24 22:40:00)","0","17"
"3","[2016-10-24 22:20:00,2016-10-24 22:40:00)","1","30"
"1","[2016-10-24 22:20:00,2016-10-24 22:40:00)","0","11"
"1","[2016-10-24 22:20:00,2016-10-24 22:40:00)","1","23"
"2","[2016-10-24 22:40:00,2016-10-24 23:00:00)","0","19"
"3","[2016-10-24 22:40:00,2016-10-24 23:00:00)","0","21"
"3","[2016-10-24 22:40:00,2016-10-24 23:00:00)","1","33"
"1","[2016-10-24 22:40:00,2016-10-24 23:00:00)","0","7"
"1","[2016-10-24 22:40:00,2016-10-24 23:00:00)","1","17"
"1","[2016-10-24 23:00:00,2016-10-24 23:20:00)","0","11"
"1","[2016-10-24 23:00:00,2016-10-24 23:20:00)","1","14"
"2","[2016-10-24 23:00:00,2016-10-24 23:20:00)","0","7"
"3","[2016-10-24 23:00:00,2016-10-24 23:20:00)","0","14"
"3","[2016-10-24 23:00:00,2016-10-24 23:20:00)","1","11"
"3","[2016-10-24 23:20:00,2016-10-24 23:40:00)","0","14"
"3","[2016-10-24 23:20:00,2016-10-24 23:40:00)","1","13"
"1","[2016-10-24 23:20:00,2016-10-24 23:40:00)","0","7"
"1","[2016-10-24 23:20:00,2016-10-24 23:40:00)","1","14"
"2","[2016-10-24 23:20:00,2016-10-24 23:40:00)","0","3"
"2","[2016-10-24 23:40:00,2016-10-25 00:00:00)","0","9"
"3","[2016-10-24 23:40:00,2016-10-25 00:00:00)","0","12"
"3","[2016-10-24 23:40:00,2016-10-25 00:00:00)","1","19"
"1","[2016-10-24 23:40:00,2016-10-25 00:00:00)","0","2"
"1","[2016-10-24 23:40:00,2016-10-25 00:00:00)","1","13"
