"intersection_id","tollgate_id","time_window(%H:%M:%S)","weekday","weather:aveTravelTime"
"B","3","[09:20:00 09:40:00)","1","79.0000 4.1000 37.6000 50.0000 0.0000 170.83;80.0000 2.1000 34.5000 59.0000 0.0000 134.17;63.0000 4.9000 32.7000 55.0000 0.0000 173.48;74.0000 2.6000 35.4000 56.0000 0.0000 155.99;81.0000 2.0000 34.0000 58.0000 0.0000 164.0;26.0000 4.1000 30.0000 39.0000 0.0000 129.46;65.0000 2.4000 29.4000 61.0000 0.0000 68.46;112.0000 1.9000 27.9000 55.0000 0.0000 199.12;351.0000 5.3000 23.8000 72.0000 0.1000 161.05;81.0000 2.6000 28.9000 66.0000 0.0000 99.05;44.0000 3.6000 24.2000 79.0000 0.0000 112.47;109.0000 1.1000 20.9000 79.0000 0.0000 149.29"
"B","3","[09:20:00 09:40:00)","4","128.0000 2.0000 38.0000 44.0000 0.0000 170.66;177.0000 2.3000 28.1000 84.0000 0.7000 142.24;81.0000 3.4000 32.7000 63.0000 0.0000 277.6;113.0000 4.3000 36.5000 52.0000 0.0000 164.66;100.0000 2.7000 34.5000 42.0000 0.0000 93.63;125.0000 2.1000 28.9000 59.0000 0.0000 132.01;62.0000 2.0000 23.8000 95.0000 7.3000 98.77;91.0000 2.6000 26.8000 57.0000 0.0000 101.91;356.0000 4.0000 20.6000 96.0000 1.4000 111.64;64.0000 3.2000 23.0000 69.0000 0.0000 79.84;46.0000 2.3000 21.3000 61.0000 0.0000 67.84"
"B","3","[09:40:00 10:00:00)","2","218.0000 2.0000 31.5000 69.0000 0.0000 117.83;291.0000 1.5000 38.8000 42.0000 0.0000 111.12;51.0000 1.7000 34.8000 56.0000 0.0000 163.99;59.0000 3.2000 28.6000 88.0000 2.7000 142.52;73.0000 3.8000 35.3000 53.0000 0.0000 127.91;94.0000 1.2000 33.9000 54.0000 0.0000 87.73;335.0000 5.3000 30.6000 32.0000 0.0000 52.27;340.0000 2.1000 24.2000 77.0000 0.0000 121.76;218.0000 1.0000 23.7000 88.0000 0.4000 143.81;11.0000 4.5000 25.4000 42.0000 0.0000 90.94;104.0000 4.2000 28.7000 72.0000 0.0000 112.37;327.0000 1.5000 23.9000 75.0000 0.0000 66.46;87.0000 2.4000 23.0000 56.0000 0.0000 133.37"
"B","3","[09:40:00 10:00:00)","3","217.0000 3.4000 37.0000 40.0000 0.0000 170.11;240.0000 2.8000 38.2000 42.0000 0.0000 80.94;28.0000 1.7000 32.2000 63.0000 0.0000 123.46;102.0000 4.5000 32.3000 73.0000 0.0000 140.11;98.0000 3.7000 34.6000 55.0000 0.0000 143.85;114.0000 2.7000 34.2000 48.0000 0.0000 104.5;240.0000 0.9000 23.0000 85.0000 0.0000 122.61;338.0000 2.6000 22.1000 97.0000 0.5000 109.04;348.0000 1.5000 24.9000 67.0000 0.0000 117.77;53.0000 5.1000 24.7000 93.0000 1.3000 88.1;52.0000 2.8000 26.5000 64.0000 0.0000 111.12;39.0000 3.7000 21.2000 57.0000 0.0000 156.67"
"B","3","[09:40:00 10:00:00)","5","226.0000 1.9000 37.2000 45.0000 0.0000 137.22;82.0000 5.4000 38.0000 44.0000 0.0000 142.04;999017.0000 0.0000 32.5000 64.0000 0.0000 130.62;76.0000 5.3000 33.2000 69.0000 0.0000 156.12;337.0000 4.1000 34.1000 58.0000 0.0000 86.21;359.0000 7.3000 30.9000 65.0000 0.0000 109.84;96.0000 3.7000 33.5000 32.0000 0.0000 90.4;92.0000 4.1000 29.1000 57.0000 0.0000 103.59;224.0000 2.8000 25.1000 92.0000 0.1000 109.72;96.0000 4.5000 27.2000 61.0000 0.0000 94.91;16.0000 3.5000 24.1000 81.0000 0.0000 90.24;310.0000 1.5000 20.4000 97.0000 0.0000 100.11;349.0000 2.0000 18.2000 81.0000 0.0000 97.89"
"B","3","[09:40:00 10:00:00)","7","177.0000 0.9000 39.4000 38.0000 0.0000 272.87;81.0000 4.9000 34.4000 60.0000 0.0000 161.0;78.0000 6.5000 32.7000 62.0000 0.0000 133.51;348.0000 4.9000 27.0000 93.0000 27.2000 74.07;353.0000 4.3000 30.5000 27.0000 0.0000 54.58;113.0000 2.2000 28.5000 74.0000 0.0000 86.72;149.0000 1.9000 21.1000 85.0000 0.3000 140.93;359.0000 5.2000 27.4000 52.0000 0.0000 99.6;57.0000 2.8000 28.9000 57.0000 0.0000 77.73;235.0000 1.4000 29.9000 66.0000 0.0000 87.78;28.0000 5.6000 20.4000 55.0000 0.0000 70.39;10.0000 4.1000 24.9000 74.0000 0.0000 94.94"
"B","3","[09:40:00 10:00:00)","1","79.0000 4.1000 37.6000 50.0000 0.0000 140.35;80.0000 2.1000 34.5000 59.0000 0.0000 138.79;63.0000 4.9000 32.7000 55.0000 0.0000 167.13;74.0000 2.6000 35.4000 56.0000 0.0000 166.12;81.0000 2.0000 34.0000 58.0000 0.0000 137.31;26.0000 4.1000 30.0000 39.0000 0.0000 118.98;65.0000 2.4000 29.4000 61.0000 0.0000 72.25;112.0000 1.9000 27.9000 55.0000 0.0000 109.82;351.0000 5.3000 23.8000 72.0000 0.1000 126.62;81.0000 2.6000 28.9000 66.0000 0.0000 76.18;44.0000 3.6000 24.2000 79.0000 0.0000 97.4;109.0000 1.1000 20.9000 79.0000 0.0000 120.32"
"B","3","[09:40:00 10:00:00)","4","128.0000 2.0000 38.0000 44.0000 0.0000 148.06;177.0000 2.3000 28.1000 84.0000 0.7000 158.4;81.0000 3.4000 32.7000 63.0000 0.0000 194.14;113.0000 4.3000 36.5000 52.0000 0.0000 135.4;100.0000 2.7000 34.5000 42.0000 0.0000 62.15;212.0000 5.5000 29.6000 45.0000 0.0000 108.65;125.0000 2.1000 28.9000 59.0000 0.0000 110.77;62.0000 2.0000 23.8000 95.0000 7.3000 110.23;91.0000 2.6000 26.8000 57.0000 0.0000 134.51;356.0000 4.0000 20.6000 96.0000 1.4000 107.14;64.0000 3.2000 23.0000 69.0000 0.0000 102.2;46.0000 2.3000 21.3000 61.0000 0.0000 107.55"
"B","3","[09:40:00 10:00:00)","6","80.0000 2.8000 36.1000 53.0000 0.0000 149.72;338.0000 2.3000 31.5000 71.0000 0.0000 119.09;338.0000 5.0000 29.3000 46.0000 0.0000 65.89;93.0000 2.0000 32.7000 25.0000 0.0000 88.16;68.0000 2.3000 28.2000 56.0000 0.0000 168.52;350.0000 4.1000 26.3000 71.0000 0.0000 122.54;78.0000 5.2000 27.8000 64.0000 0.0000 107.8;99.0000 1.1000 28.1000 74.0000 0.0000 72.37;357.0000 3.2000 20.5000 80.0000 0.0000 81.87;333.0000 2.2000 20.3000 96.0000 0.0000 101.59"
"B","3","[17:00:00 17:20:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 139.36;352.0000 0.7000 31.5000 61.0000 0.0000 123.0;310.0000 3.1000 24.5000 94.0000 4.8000 112.08;93.0000 2.1000 28.2000 89.0000 0.0000 141.96;94.0000 3.2000 29.7000 71.0000 0.0000 147.79;204.0000 1.6000 23.4000 60.0000 0.0000 116.8;227.0000 1.6000 19.9000 95.0000 2.5000 125.19;326.0000 2.2000 20.5000 65.0000 0.0000 106.58;70.0000 3.1000 27.1000 87.0000 0.0000 67.6;310.0000 1.5000 22.6000 80.0000 0.0000 89.92;45.0000 2.8000 20.3000 66.0000 0.0000 73.86"
"B","3","[17:00:00 17:20:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 114.94;221.0000 2.0000 30.8000 58.0000 0.0000 130.69;266.0000 1.8000 26.7000 86.0000 0.0000 150.54;98.0000 1.8000 29.4000 82.0000 0.0000 128.36;70.0000 1.5000 30.7000 73.0000 0.0000 76.44;109.0000 3.0000 28.6000 70.0000 0.0000 108.85;223.0000 1.0000 21.2000 94.0000 0.0000 86.5;344.0000 2.4000 22.0000 96.0000 2.2000 135.85;310.0000 1.0000 20.8000 93.0000 0.0000 81.4;51.0000 3.4000 22.6000 95.0000 1.8000 111.17;8.0000 3.3000 24.7000 76.0000 0.0000 133.03;326.0000 1.6000 19.3000 78.0000 0.0000 82.37"
"B","3","[17:00:00 17:20:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 115.19;184.0000 1.5000 32.8000 63.0000 0.0000 158.55;303.0000 1.9000 29.0000 79.0000 0.0000 126.18;81.0000 1.5000 30.3000 74.0000 0.0000 133.53;335.0000 0.9000 30.4000 77.0000 0.0000 120.31;336.0000 3.3000 26.3000 84.0000 0.0000 71.15;29.0000 1.1000 26.7000 53.0000 0.0000 72.21;320.0000 1.6000 25.9000 75.0000 0.0000 102.71;349.0000 1.9000 24.2000 89.0000 0.0000 104.57;82.0000 2.0000 23.4000 79.0000 0.0000 102.36;334.0000 1.4000 21.7000 89.0000 0.0000 126.7;353.0000 2.5000 20.9000 98.0000 2.5000 134.79;354.0000 1.8000 18.2000 87.0000 0.0000 92.29"
"B","3","[17:00:00 17:20:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 116.16;57.0000 1.9000 31.8000 71.0000 0.0000 145.23;103.0000 1.8000 28.6000 79.0000 0.0000 167.59;180.0000 1.9000 30.2000 79.0000 0.0000 111.96;338.0000 2.3000 26.0000 57.0000 0.0000 71.33;108.0000 2.0000 26.7000 60.0000 0.0000 74.39;214.0000 1.4000 25.6000 74.0000 0.0000 123.92;22.0000 3.9000 24.4000 78.0000 0.0000 132.1;73.0000 1.5000 23.7000 82.0000 0.0000 109.69;322.0000 2.2000 24.1000 94.0000 0.0000 92.34;15.0000 5.5000 18.6000 60.0000 0.0000 90.84;999017.0000 0.0000 19.8000 97.0000 0.0000 180.57"
"B","3","[17:00:00 17:20:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 248.15;126.0000 1.9000 30.4000 65.0000 0.0000 152.77;95.0000 4.0000 29.5000 66.0000 0.0000 225.49;50.0000 1.7000 30.7000 75.0000 0.0000 211.92;321.0000 2.1000 27.3000 93.0000 0.0000 23.51;324.0000 3.0000 23.9000 55.0000 0.0000 40.67;295.0000 1.8000 20.0000 94.0000 0.0000 148.91;12.0000 5.5000 23.3000 68.0000 0.0000 93.92;53.0000 1.4000 24.4000 85.0000 0.0000 81.49;358.0000 2.3000 23.2000 93.0000 0.0000 98.36;57.0000 4.4000 17.1000 60.0000 0.0000 59.2;7.0000 2.1000 21.9000 80.0000 0.0000 81.78"
"B","3","[17:00:00 17:20:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 118.64;125.0000 1.4000 30.9000 76.0000 0.0000 141.92;60.0000 1.7000 30.8000 77.0000 0.0000 189.76;90.0000 0.8000 29.8000 70.0000 0.0000 128.96;94.0000 0.9000 27.0000 77.0000 0.0000 125.15;96.0000 0.4000 23.4000 81.0000 0.0000 146.24;18.0000 2.6000 21.4000 80.0000 0.0000 106.31;315.0000 0.8000 25.4000 86.0000 0.0000 114.31;62.0000 3.1000 23.1000 76.0000 0.0000 87.44"
"B","3","[17:00:00 17:20:00)","4","169.0000 1.8000 33.5000 58.0000 0.0000 167.47;207.0000 2.4000 25.5000 95.0000 0.0000 160.68;73.0000 2.3000 29.7000 82.0000 0.0000 128.62;74.0000 1.8000 31.6000 75.0000 0.0000 104.18;61.0000 1.3000 29.9000 75.0000 0.0000 96.49;224.0000 4.7000 23.9000 67.0000 0.0000 110.72;192.0000 1.1000 23.9000 81.0000 0.0000 84.88;94.0000 4.1000 22.8000 95.0000 1.8000 94.3;86.0000 2.7000 23.1000 80.0000 0.0000 70.61;342.0000 2.6000 19.9000 97.0000 0.3000 96.58;87.0000 1.8000 21.5000 76.0000 0.0000 109.97;41.0000 1.8000 19.8000 71.0000 0.0000 93.68"
"B","3","[17:20:00 17:40:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 103.67;352.0000 0.7000 31.5000 61.0000 0.0000 98.03;310.0000 3.1000 24.5000 94.0000 4.8000 103.24;93.0000 2.1000 28.2000 89.0000 0.0000 180.52;88.0000 2.2000 30.2000 79.0000 0.0000 151.79;94.0000 3.2000 29.7000 71.0000 0.0000 122.04;227.0000 1.6000 19.9000 95.0000 2.5000 113.45;326.0000 2.2000 20.5000 65.0000 0.0000 107.88;70.0000 3.1000 27.1000 87.0000 0.0000 72.14;310.0000 1.5000 22.6000 80.0000 0.0000 116.95;45.0000 2.8000 20.3000 66.0000 0.0000 103.08"
"B","3","[17:20:00 17:40:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 131.36;221.0000 2.0000 30.8000 58.0000 0.0000 116.13;266.0000 1.8000 26.7000 86.0000 0.0000 163.06;98.0000 1.8000 29.4000 82.0000 0.0000 149.24;70.0000 1.5000 30.7000 73.0000 0.0000 77.33;109.0000 3.0000 28.6000 70.0000 0.0000 132.53;274.0000 2.4000 27.7000 49.0000 0.0000 75.98;223.0000 1.0000 21.2000 94.0000 0.0000 55.95;344.0000 2.4000 22.0000 96.0000 2.2000 111.36;310.0000 1.0000 20.8000 93.0000 0.0000 91.68;51.0000 3.4000 22.6000 95.0000 1.8000 118.05;8.0000 3.3000 24.7000 76.0000 0.0000 106.31;326.0000 1.6000 19.3000 78.0000 0.0000 93.1"
"B","3","[17:20:00 17:40:00)","4","208.0000 3.2000 31.4000 66.0000 0.0000 125.52;169.0000 1.8000 33.5000 58.0000 0.0000 100.53;207.0000 2.4000 25.5000 95.0000 0.0000 146.64;73.0000 2.3000 29.7000 82.0000 0.0000 97.6;74.0000 1.8000 31.6000 75.0000 0.0000 105.44;192.0000 1.1000 23.9000 81.0000 0.0000 98.63;94.0000 4.1000 22.8000 95.0000 1.8000 92.12;86.0000 2.7000 23.1000 80.0000 0.0000 132.87;342.0000 2.6000 19.9000 97.0000 0.3000 130.09;87.0000 1.8000 21.5000 76.0000 0.0000 96.53;41.0000 1.8000 19.8000 71.0000 0.0000 128.58"
"B","3","[17:20:00 17:40:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 136.99;184.0000 1.5000 32.8000 63.0000 0.0000 140.18;303.0000 1.9000 29.0000 79.0000 0.0000 172.39;81.0000 1.5000 30.3000 74.0000 0.0000 115.53;335.0000 0.9000 30.4000 77.0000 0.0000 114.59;336.0000 3.3000 26.3000 84.0000 0.0000 66.46;29.0000 1.1000 26.7000 53.0000 0.0000 80.56;320.0000 1.6000 25.9000 75.0000 0.0000 102.83;349.0000 1.9000 24.2000 89.0000 0.0000 102.09;82.0000 2.0000 23.4000 79.0000 0.0000 84.24;334.0000 1.4000 21.7000 89.0000 0.0000 132.16;353.0000 2.5000 20.9000 98.0000 2.5000 97.35;354.0000 1.8000 18.2000 87.0000 0.0000 92.6"
"B","3","[17:20:00 17:40:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 122.16;57.0000 1.9000 31.8000 71.0000 0.0000 181.4;103.0000 1.8000 28.6000 79.0000 0.0000 207.23;312.0000 3.4000 29.5000 76.0000 0.0000 63.18;338.0000 2.3000 26.0000 57.0000 0.0000 53.64;214.0000 1.4000 25.6000 74.0000 0.0000 113.29;22.0000 3.9000 24.4000 78.0000 0.0000 123.78;73.0000 1.5000 23.7000 82.0000 0.0000 108.14;322.0000 2.2000 24.1000 94.0000 0.0000 100.09;15.0000 5.5000 18.6000 60.0000 0.0000 101.24;999017.0000 0.0000 19.8000 97.0000 0.0000 143.56"
"B","3","[17:20:00 17:40:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 206.31;126.0000 1.9000 30.4000 65.0000 0.0000 210.7;95.0000 4.0000 29.5000 66.0000 0.0000 143.92;321.0000 2.1000 27.3000 93.0000 0.0000 96.95;295.0000 1.8000 20.0000 94.0000 0.0000 114.86;12.0000 5.5000 23.3000 68.0000 0.0000 86.39;53.0000 1.4000 24.4000 85.0000 0.0000 120.2;358.0000 2.3000 23.2000 93.0000 0.0000 103.73;57.0000 4.4000 17.1000 60.0000 0.0000 37.99;7.0000 2.1000 21.9000 80.0000 0.0000 117.52"
"B","3","[17:20:00 17:40:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 131.04;125.0000 1.4000 30.9000 76.0000 0.0000 120.3;60.0000 1.7000 30.8000 77.0000 0.0000 101.3;90.0000 0.8000 29.8000 70.0000 0.0000 58.47;319.0000 2.3000 24.4000 57.0000 0.0000 94.16;96.0000 0.4000 23.4000 81.0000 0.0000 136.75;18.0000 2.6000 21.4000 80.0000 0.0000 122.26;315.0000 0.8000 25.4000 86.0000 0.0000 75.83;62.0000 3.1000 23.1000 76.0000 0.0000 142.91;222.0000 0.9000 18.9000 92.0000 0.0000 118.25"
"B","3","[17:40:00 18:00:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 109.3;352.0000 0.7000 31.5000 61.0000 0.0000 137.82;310.0000 3.1000 24.5000 94.0000 4.8000 101.12;93.0000 2.1000 28.2000 89.0000 0.0000 107.07;88.0000 2.2000 30.2000 79.0000 0.0000 167.89;94.0000 3.2000 29.7000 71.0000 0.0000 121.94;302.0000 2.5000 21.6000 92.0000 0.0000 120.5;227.0000 1.6000 19.9000 95.0000 2.5000 134.11;326.0000 2.2000 20.5000 65.0000 0.0000 104.06;70.0000 3.1000 27.1000 87.0000 0.0000 78.44;310.0000 1.5000 22.6000 80.0000 0.0000 109.88;45.0000 2.8000 20.3000 66.0000 0.0000 76.11"
"B","3","[17:40:00 18:00:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 134.24;221.0000 2.0000 30.8000 58.0000 0.0000 121.09;266.0000 1.8000 26.7000 86.0000 0.0000 152.45;98.0000 1.8000 29.4000 82.0000 0.0000 88.78;70.0000 1.5000 30.7000 73.0000 0.0000 91.16;109.0000 3.0000 28.6000 70.0000 0.0000 107.98;223.0000 1.0000 21.2000 94.0000 0.0000 78.86;344.0000 2.4000 22.0000 96.0000 2.2000 88.26;310.0000 1.0000 20.8000 93.0000 0.0000 92.06;51.0000 3.4000 22.6000 95.0000 1.8000 85.82;8.0000 3.3000 24.7000 76.0000 0.0000 147.96;326.0000 1.6000 19.3000 78.0000 0.0000 103.29"
"B","3","[17:40:00 18:00:00)","4","208.0000 3.2000 31.4000 66.0000 0.0000 110.95;169.0000 1.8000 33.5000 58.0000 0.0000 205.19;207.0000 2.4000 25.5000 95.0000 0.0000 131.08;73.0000 2.3000 29.7000 82.0000 0.0000 123.82;74.0000 1.8000 31.6000 75.0000 0.0000 71.04;61.0000 1.3000 29.9000 75.0000 0.0000 61.11;192.0000 1.1000 23.9000 81.0000 0.0000 74.85;94.0000 4.1000 22.8000 95.0000 1.8000 78.36;86.0000 2.7000 23.1000 80.0000 0.0000 137.84;342.0000 2.6000 19.9000 97.0000 0.3000 122.21;87.0000 1.8000 21.5000 76.0000 0.0000 85.48;41.0000 1.8000 19.8000 71.0000 0.0000 82.83"
"B","3","[17:40:00 18:00:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 191.51;184.0000 1.5000 32.8000 63.0000 0.0000 142.52;303.0000 1.9000 29.0000 79.0000 0.0000 115.64;81.0000 1.5000 30.3000 74.0000 0.0000 188.74;335.0000 0.9000 30.4000 77.0000 0.0000 176.99;336.0000 3.3000 26.3000 84.0000 0.0000 152.99;29.0000 1.1000 26.7000 53.0000 0.0000 113.83;320.0000 1.6000 25.9000 75.0000 0.0000 99.9;349.0000 1.9000 24.2000 89.0000 0.0000 117.24;82.0000 2.0000 23.4000 79.0000 0.0000 101.8;334.0000 1.4000 21.7000 89.0000 0.0000 99.94;353.0000 2.5000 20.9000 98.0000 2.5000 122.73;354.0000 1.8000 18.2000 87.0000 0.0000 214.33"
"B","3","[17:40:00 18:00:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 124.94;57.0000 1.9000 31.8000 71.0000 0.0000 127.6;180.0000 1.9000 30.2000 79.0000 0.0000 128.74;312.0000 3.4000 29.5000 76.0000 0.0000 105.85;338.0000 2.3000 26.0000 57.0000 0.0000 139.79;108.0000 2.0000 26.7000 60.0000 0.0000 93.37;214.0000 1.4000 25.6000 74.0000 0.0000 120.8;22.0000 3.9000 24.4000 78.0000 0.0000 79.59;73.0000 1.5000 23.7000 82.0000 0.0000 94.38;322.0000 2.2000 24.1000 94.0000 0.0000 93.49;15.0000 5.5000 18.6000 60.0000 0.0000 90.81;999017.0000 0.0000 19.8000 97.0000 0.0000 116.47"
"B","3","[17:40:00 18:00:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 106.74;126.0000 1.9000 30.4000 65.0000 0.0000 108.4;95.0000 4.0000 29.5000 66.0000 0.0000 116.48;50.0000 1.7000 30.7000 75.0000 0.0000 124.08;321.0000 2.1000 27.3000 93.0000 0.0000 87.27;324.0000 3.0000 23.9000 55.0000 0.0000 75.56;146.0000 1.8000 26.5000 77.0000 0.0000 49.29;295.0000 1.8000 20.0000 94.0000 0.0000 117.28;12.0000 5.5000 23.3000 68.0000 0.0000 112.93;53.0000 1.4000 24.4000 85.0000 0.0000 107.98;358.0000 2.3000 23.2000 93.0000 0.0000 119.35;57.0000 4.4000 17.1000 60.0000 0.0000 86.44;7.0000 2.1000 21.9000 80.0000 0.0000 110.75"
"B","3","[17:40:00 18:00:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 114.77;125.0000 1.4000 30.9000 76.0000 0.0000 164.28;60.0000 1.7000 30.8000 77.0000 0.0000 108.04;90.0000 0.8000 29.8000 70.0000 0.0000 74.69;319.0000 2.3000 24.4000 57.0000 0.0000 93.15;94.0000 0.9000 27.0000 77.0000 0.0000 87.4;96.0000 0.4000 23.4000 81.0000 0.0000 125.93;18.0000 2.6000 21.4000 80.0000 0.0000 80.08;315.0000 0.8000 25.4000 86.0000 0.0000 133.28;62.0000 3.1000 23.1000 76.0000 0.0000 90.74;222.0000 0.9000 18.9000 92.0000 0.0000 102.55"
"B","3","[18:00:00 18:20:00)","2","198.0000 2.1000 27.7000 88.0000 0.0000 108.3;201.0000 1.3000 30.2000 75.0000 0.0000 115.07;221.0000 1.8000 24.7000 96.0000 3.6000 103.11;93.0000 1.3000 27.9000 91.0000 0.0000 73.61;57.0000 2.1000 29.5000 83.0000 0.0000 98.8;99.0000 1.9000 28.6000 79.0000 0.0000 157.72;215.0000 2.9000 23.0000 60.0000 0.0000 66.56;342.0000 2.9000 21.1000 95.0000 0.3000 70.66;331.0000 1.6000 19.8000 95.0000 0.0000 118.47;56.0000 1.7000 26.2000 95.0000 1.2000 109.21;335.0000 2.0000 20.3000 90.0000 0.0000 98.24;347.0000 2.3000 18.8000 73.0000 0.0000 113.66"
"B","3","[18:00:00 18:20:00)","3","210.0000 2.5000 29.0000 69.0000 0.0000 101.55;281.0000 0.9000 30.1000 69.0000 0.0000 104.3;226.0000 1.8000 26.0000 85.0000 0.0000 147.35;84.0000 1.4000 28.0000 86.0000 0.0000 171.81;40.0000 1.7000 29.6000 78.0000 0.0000 116.99;48.0000 1.5000 27.0000 76.0000 0.0000 88.37;249.0000 1.7000 25.4000 60.0000 0.0000 106.05;349.0000 2.4000 22.1000 98.0000 0.2000 149.9;341.0000 1.7000 20.2000 94.0000 0.0000 109.19;38.0000 5.5000 22.0000 94.0000 1.2000 179.1;84.0000 2.0000 24.2000 86.0000 0.0000 112.4;327.0000 1.9000 18.9000 83.0000 0.0000 160.28"
"B","3","[18:00:00 18:20:00)","4","207.0000 2.4000 29.9000 70.0000 0.0000 95.16;228.0000 2.7000 30.7000 70.0000 0.0000 82.83;206.0000 1.5000 25.2000 95.0000 0.0000 159.86;100.0000 1.0000 29.0000 85.0000 0.0000 140.03;210.0000 0.4000 29.9000 83.0000 0.0000 107.88;218.0000 3.3000 22.8000 73.0000 0.0000 107.13;350.0000 1.6000 22.6000 85.0000 0.0000 144.06;115.0000 1.6000 22.9000 97.0000 3.5000 68.1;33.0000 1.1000 21.9000 84.0000 0.0000 101.47;354.0000 1.8000 19.6000 97.0000 0.2000 117.02;4.0000 1.5000 20.9000 80.0000 0.0000 108.13;352.0000 1.5000 19.1000 75.0000 0.0000 87.9"
"B","3","[18:00:00 18:20:00)","5","205.0000 2.1000 29.8000 74.0000 0.0000 105.54;230.0000 0.9000 30.9000 71.0000 0.0000 105.85;295.0000 2.4000 28.6000 83.0000 0.0000 129.59;244.0000 0.7000 28.4000 83.0000 0.0000 168.61;316.0000 0.9000 29.7000 76.0000 0.0000 102.96;357.0000 3.0000 25.8000 77.0000 0.0000 83.02;327.0000 1.4000 25.1000 73.0000 0.0000 111.27;336.0000 3.2000 22.7000 86.0000 0.0000 94.77;317.0000 1.8000 21.4000 88.0000 0.0000 121.1;319.0000 0.9000 20.9000 96.0000 0.0000 112.73;342.0000 4.1000 20.4000 97.0000 2.0000 90.79;202.0000 1.1000 18.4000 89.0000 0.0000 123.97"
"B","3","[18:00:00 18:20:00)","6","213.0000 1.1000 31.1000 71.0000 0.0000 140.63;162.0000 2.4000 30.7000 68.0000 0.0000 114.32;111.0000 1.4000 27.7000 81.0000 0.0000 100.28;124.0000 1.1000 29.2000 81.0000 0.0000 112.59;269.0000 0.7000 29.0000 78.0000 0.0000 114.78;359.0000 4.3000 24.4000 60.0000 0.0000 140.68;50.0000 1.8000 24.5000 82.0000 0.0000 74.91;21.0000 0.8000 24.0000 74.0000 0.1000 142.08;355.0000 3.7000 23.1000 84.0000 0.0000 110.39;325.0000 1.4000 21.9000 91.0000 0.0000 92.1;334.0000 0.8000 23.5000 95.0000 0.0000 106.17;340.0000 2.4000 16.4000 73.0000 0.0000 95.23;215.0000 1.7000 19.7000 97.0000 0.0000 92.53"
"B","3","[18:00:00 18:20:00)","7","113.0000 0.5000 31.1000 72.0000 0.0000 122.36;85.0000 1.6000 27.8000 74.0000 0.0000 158.23;316.0000 1.0000 28.8000 82.0000 0.0000 145.51;340.0000 1.5000 27.3000 93.0000 0.0000 44.34;312.0000 2.1000 22.8000 58.0000 0.0000 56.77;322.0000 1.8000 19.6000 95.0000 0.0000 87.67;350.0000 2.8000 21.8000 76.0000 0.0000 98.52;11.0000 0.9000 22.8000 87.0000 0.0000 128.58;5.0000 1.0000 22.7000 91.0000 0.0000 92.42;4.0000 1.3000 15.4000 67.0000 0.0000 84.43;344.0000 2.0000 21.3000 83.0000 0.0000 110.04"
"B","3","[18:00:00 18:20:00)","1","201.0000 1.4000 31.2000 76.0000 0.0000 186.91;177.0000 2.5000 30.3000 69.0000 0.0000 94.01;296.0000 1.9000 29.1000 84.0000 0.0000 110.79;239.0000 0.5000 28.1000 84.0000 0.0000 94.03;292.0000 1.7000 22.5000 58.0000 0.0000 92.02;67.0000 1.6000 26.7000 85.0000 0.0000 126.14;320.0000 2.0000 22.0000 87.0000 0.0000 107.5;333.0000 2.4000 20.2000 75.0000 0.0000 82.5;46.0000 1.3000 24.7000 92.0000 0.0000 175.05;347.0000 1.3000 20.8000 80.0000 0.0000 140.79"
"B","3","[18:20:00 18:40:00)","2","198.0000 2.1000 27.7000 88.0000 0.0000 91.94;201.0000 1.3000 30.2000 75.0000 0.0000 162.83;221.0000 1.8000 24.7000 96.0000 3.6000 117.04;93.0000 1.3000 27.9000 91.0000 0.0000 111.02;57.0000 2.1000 29.5000 83.0000 0.0000 111.7;99.0000 1.9000 28.6000 79.0000 0.0000 49.24;215.0000 2.9000 23.0000 60.0000 0.0000 137.98;331.0000 1.6000 19.8000 95.0000 0.0000 83.39;327.0000 1.4000 19.4000 74.0000 0.0000 84.24;56.0000 1.7000 26.2000 95.0000 1.2000 99.02;335.0000 2.0000 20.3000 90.0000 0.0000 98.05;347.0000 2.3000 18.8000 73.0000 0.0000 64.97"
